beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.0023036242999559,0.0357955384411194,0.0222244487285293,-710.0604572841966,1390.2250886633992,0.6999119235613448,3259.839603574779,0.670475559643897,7.433706696174331e-06,3.1260925456881523
0.0023036242999559,0.0357955384411194,0.0222244487285293,-710.0604572841966,1390.2250886633992,0.6999119235613448,3259.839603574779,0.670475559643897,7.433706696174331e-06,3.1260925456881523
0.0023036242999559,0.0357955384411194,0.0222244487285293,-710.0604572841966,1390.2250886633992,0.6999119235613448,3259.839603574779,0.670475559643897,7.433706696174331e-06,3.1260925456881523
0.0023036242999559,0.0357955384411194,0.0222244487285293,-710.0604572841966,1390.2250886633992,0.6999119235613448,3259.839603574779,0.670475559643897,7.433706696174331e-06,3.1260925456881523
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.0024368586599849,0.0215080110063667,0.0932184975406969,-710.0605588281595,1390.2252917513251,0.6999137118425744,3259.839603574779,0.6704782378716273,0.0001323518502101,3.1262956336140633
0.002298122024681,0.0423474667491363,0.2215433168102714,-710.0606686869704,1390.225511468947,0.6999124183642065,3259.839603574779,0.6704812348611521,0.0007423329255011,3.1265153512358665
0.002298122024681,0.0423474667491363,0.2215433168102714,-710.0606686869704,1390.225511468947,0.6999124183642065,3259.839603574779,0.6704812348611521,0.0007423329255011,3.1265153512358665
0.0021010397984409,0.0117457383675567,0.2949446271525737,-710.0606795722687,1390.2255332395434,0.6999161059221904,3259.839603574779,0.6704820583992379,0.0012067189193272,3.1265371218323708
0.0021010397984409,0.0117457383675567,0.2949446271525737,-710.0606795722687,1390.2255332395434,0.6999161059221904,3259.839603574779,0.6704820583992379,0.0012067189193272,3.1265371218323708
0.0027461946979175,0.038658117013647,0.0612215940393113,-710.0607420938157,1390.2256582826376,0.6999130745979724,3259.839603574779,0.6704820286733251,5.670371578825847e-05,3.126662164926529
0.0027461946979175,0.038658117013647,0.0612215940393113,-710.0607420938157,1390.2256582826376,0.6999130745979724,3259.839603574779,0.6704820286733251,5.670371578825847e-05,3.126662164926529
0.0027461946979175,0.038658117013647,0.0612215940393113,-710.0607420938157,1390.2256582826376,0.6999130745979724,3259.839603574779,0.6704820286733251,5.670371578825847e-05,3.126662164926529
0.0027461946979175,0.038658117013647,0.0612215940393113,-710.0607420938157,1390.2256582826376,0.6999130745979724,3259.839603574779,0.6704820286733251,5.670371578825847e-05,3.126662164926529
0.0029910673323671,0.047985515696073,0.0121065409063512,-710.0608967455172,1390.2259675860405,0.6999131124905076,3259.839603574779,0.6704851652453159,2.2054606578544494e-06,3.1269714683294296
0.0029910673323671,0.047985515696073,0.0121065409063512,-710.0608967455172,1390.2259675860405,0.6999131124905076,3259.839603574779,0.6704851652453159,2.2054606578544494e-06,3.1269714683294296
0.0028127764644379,0.0174710920850114,0.1695007286791238,-710.0608979003572,1390.2259698957205,0.6999169875424356,3259.839603574779,0.6704864496515408,0.0004419206192891,3.1269737780094147
