beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.018315575602532743,0.0389135213533304,0.00017787550573161726,-718.7776272863043,1407.671809584798,1390.3042182475328,17.367591337265093,0.7001472262220754,3259.8690434431683,0.6713435093482004,1.7850038290158603e-09,149.35877290574555,1020.8749338611531,1
0.01253818365585989,0.05525051208566949,0.061570752491408906,-719.0781868681048,1408.272928748399,1390.2620553821325,18.010873366266434,0.6999809585373482,3259.8690434431683,0.6708767163867263,5.762019879944372e-05,149.29063254590042,1020.8749338611531,1
0.01253818365585989,0.05525051208566949,0.061570752491408906,-719.0781868681048,1408.272928748399,1390.2620553821325,18.010873366266434,0.6999809585373482,3259.8690434431683,0.6708767163867263,5.762019879944372e-05,149.29063254590042,1020.8749338611531,1
0.03163248821155065,0.05762703599340292,0.020828203151275385,-719.4723664405582,1409.0612878933057,1390.4691119715571,18.592175921748485,0.70034983958022,3259.8690434431683,0.6731112903261229,6.5590754644257615e-06,149.3509070635062,1020.8749338611531,1
0.04114602785595512,0.03928576079436846,0.07856089278745398,-721.0085108297712,1412.1335766717316,1390.6391998454928,21.494376826238664,0.7010929395499157,3259.869043443168,0.6749420753783703,9.412558966325945e-05,149.2485176730624,1020.8749338611531,1
0.04114602785595512,0.03928576079436846,0.07856089278745398,-721.0085108297712,1412.1335766717316,1390.6391998454928,21.494376826238664,0.7010929395499157,3259.869043443168,0.6749420753783703,9.412558966325945e-05,149.2485176730624,1020.8749338611531,1
0.04880352899924898,0.03503922195924059,0.13550472157926186,-723.8515260096354,1417.8196070314598,1390.8146356195211,27.004971411938698,0.7017215024594636,3259.8690434431674,0.6767822039717482,0.00028315691082448464,149.04061028193277,1020.8749338611531,1
