beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag
0.02334124472164269,0.014285862171774152,0.23044860057677277,-727.2146342886499,1424.5458235894891,1390.3571890071034,34.18863458238576,0.7005116909853343,3259.8690434431683,0.6719573637844868,0.0008007807131463894,148.50849882549898,1020.8749338611531
0.02334124472164269,0.014285862171774152,0.23044860057677277,-727.2146342886499,1424.5458235894891,1390.3571890071034,34.18863458238576,0.7005116909853343,3259.8690434431683,0.6719573637844868,0.0008007807131463894,148.50849882549898,1020.8749338611531
0.019414855088504806,0.016619466223760895,0.22519456102291144,-726.5204482713096,1423.1574515548086,1390.3165302425623,32.840921312246365,0.7003141719348611,3259.8690434431683,0.6715018349254012,0.0007676147431935746,148.54266770075603,1020.8749338611531
0.02157856226283941,0.012186677536755014,0.21577451351337415,-725.9323873629612,1421.9813297381118,1390.3372441008687,31.644085637242974,0.7004376264743897,3259.8690434431683,0.6717363263367043,0.0007089226771858098,148.60275886529374,1020.8749338611531
0.02292529176690496,0.01380361542228557,0.16208724196026153,-722.6579256517552,1415.4324063156998,1390.3499755337834,25.082430781916422,0.7004826075156528,3259.8690434431683,0.6718735265350899,0.00040581629407247186,148.91209095732418,1020.8749338611531
0.022299448257247407,0.016604791795037016,0.15161725488180872,-722.1148151127127,1414.3461852376147,1390.343177959323,24.003007278291815,0.7004293443201238,3259.8690434431683,0.6717946971615102,0.0003550254862475454,148.96487253347127,1020.8749338611531
0.027137420979975964,0.017162237110105224,0.1417478428624405,-721.9663527602551,1414.0492605326995,1390.400485381484,23.648775151215354,0.7006705705503145,3259.8690434431683,0.672426763302489,0.00031007569107295135,149.01207819183367,1020.8749338611531
0.028851525466433676,0.014968451630524498,0.13699599194514453,-721.8793034934258,1413.875161999041,1390.4231557920575,23.452006206983512,0.7007963512401042,3259.8690434431683,0.6726787143964509,0.00028947862281864385,149.03389053565107,1020.8749338611531
0.028851525466433676,0.014968451630524498,0.13699599194514453,-721.8793034934258,1413.875161999041,1390.4231557920575,23.452006206983512,0.7007963512401042,3259.8690434431683,0.6726787143964509,0.00028947862281864385,149.03389053565107,1020.8749338611531
0.03336606050784412,0.01851976587883997,0.09926634926406934,-720.8765562431997,1411.8696674985886,1390.4908839017153,21.37878359687334,0.7010306123678421,3259.869043443168,0.6734087830753838,0.00015095085801619006,149.18438509351918,1020.8749338611531
0.0317867250081004,0.016717872648964377,0.08909648421307895,-720.4859786848997,1411.0885123819887,1390.4653079360723,20.623204445916343,0.7009539987886592,3259.8690434431683,0.673133438908965,0.00012133790426442858,149.21760212309798,1020.8749338611531
0.030693602959885945,0.018506685982123187,0.03880114276740432,-719.5346237418447,1409.1858024958788,1390.4484470114112,18.737355484467475,0.7008574821144572,3259.8690434431683,0.6729441548035789,2.280115666588306e-05,149.33155032333684,1020.8749338611531
0.0328545838684957,0.016987774998054057,0.03771661695719485,-719.6584502468032,1409.4334555057958,1390.4813785851002,18.95207692069573,0.7010196889938602,3259.8690434431683,0.6733053250059419,2.1541441261493557e-05,149.3330452761367,1020.8749338611531
0.03227597698256683,0.01691407522840944,0.057137045475951484,-719.8691091641462,1409.8547733404816,1390.472440943122,19.38233239735967,0.700982246258692,3259.8690434431683,0.6732091269142363,4.958090585919892e-05,149.30001251859258,1020.8749338611531
0.031096466596622883,0.013258161264184843,0.07045096584157666,-720.022216920442,1410.1609888530734,1390.4538287222385,19.707160130834858,0.7009586395488059,3259.8690434431683,0.6730136562016088,7.556905753771984e-05,149.26982991639412,1020.8749338611531
0.031096466596622883,0.013258161264184843,0.07045096584157666,-720.022216920442,1410.1609888530734,1390.4538287222385,19.707160130834858,0.7009586395488059,3259.8690434431683,0.6730136562016088,7.556905753771984e-05,149.26982991639412,1020.8749338611531
0.03921559326061718,0.018041829764773174,0.040140104785419406,-720.1534655302598,1410.423486072709,1390.593628026545,19.829858046164023,0.701465122844157,3259.8690434431683,0.6745127678145982,2.440615577554556e-05,149.32964712979717,1020.8749338611531
0.046464729329955774,0.02031043701337781,0.029790355274912226,-720.7194286067509,1411.555412225691,1390.7486724033952,20.80673982229595,0.7020168263964267,3259.8690434431683,0.6761440914321809,1.3427182067076803e-05,149.3427001482108,1020.8749338611531
0.048915482604306476,0.021941275588314435,0.044301452149577106,-721.1478443897544,1412.412243791698,1390.8085271641612,21.603716627536947,0.7021852942606531,3259.8690434431683,0.6767615051716113,2.9745750705432514e-05,149.32332764733826,1020.8749338611531
0.05067218184051477,0.020134667624567455,0.049573689502750685,-721.4241949058736,1412.9649448239363,1390.8520806655288,22.11286415840761,0.7024184186395541,3259.869043443168,0.6772204743245672,3.727646520969579e-05,149.31444634209188,1020.8749338611531
0.04969527265634249,0.023579107741227005,0.04157120100055747,-721.2027662736299,1412.5220875594491,1390.8287633806467,21.693324178802367,0.7021983986080782,3259.8690434431683,0.6769636986926264,2.6182422271645637e-05,149.3275428253269,1020.8749338611531
0.04969527265634249,0.023579107741227005,0.04157120100055747,-721.2027662736299,1412.5220875594491,1390.8287633806467,21.693324178802367,0.7021983986080782,3259.8690434431683,0.6769636986926264,2.6182422271645637e-05,149.3275428253269,1020.8749338611531
0.04969527265634249,0.023579107741227005,0.04157120100055747,-721.2027662736299,1412.5220875594491,1390.8287633806467,21.693324178802367,0.7021983986080782,3259.8690434431683,0.6769636986926264,2.6182422271645637e-05,149.3275428253269,1020.8749338611531
0.04969527265634249,0.023579107741227005,0.04157120100055747,-721.2027662736299,1412.5220875594491,1390.8287633806467,21.693324178802367,0.7021983986080782,3259.8690434431683,0.6769636986926264,2.6182422271645637e-05,149.3275428253269,1020.8749338611531
0.047097812545588195,0.020017128815300336,0.051636257521312866,-721.0533644454563,1412.223283903102,1390.7637436166406,21.459540286461333,0.7020834740349545,3259.8690434431683,0.6763041205156001,4.045617097813221e-05,149.3107072528811,1020.8749338611531
0.04751604724193397,0.018182949157269913,0.044864684251195025,-720.9958999348145,1412.1083548818183,1390.772757306695,21.335597575123302,0.7021831531416364,3259.8690434431683,0.676405117384926,3.0509374944736272e-05,149.3224254062274,1020.8749338611531
0.04163339238004123,0.017643096415558043,0.06229750107183763,-720.6895740420853,1411.4957030963596,1390.6420473307371,20.85365576562257,0.7016721570206311,3259.869043443168,0.6750309124194273,5.899642043022516e-05,149.28903075294787,1020.8749338611531
0.04053055798492327,0.01935720971033903,0.07895901904064755,-720.9386690986784,1411.9938932095458,1390.6205337494612,21.373359460084597,0.7015391549952543,3259.869043443168,0.6747981879148564,9.508999032530577e-05,149.2474152863745,1020.8749338611531
0.04127023930521253,0.01699821636658847,0.08348566295974341,-721.1145394206369,1412.3456338534627,1390.634812436998,21.710821416464874,0.701658848623868,3259.8690434431674,0.6749575201502842,0.0001064077706963805,149.23451569826838,1020.8749338611531
0.04127023930521253,0.01699821636658847,0.08348566295974341,-721.1145394206369,1412.3456338534627,1390.634812436998,21.710821416464874,0.701658848623868,3259.8690434431674,0.6749575201502842,0.0001064077706963805,149.23451569826838,1020.8749338611531
0.04606738414713715,0.015488083690257736,0.04036258407062415,-720.7823458046155,1411.6812466214203,1390.737530335784,20.943716285636306,0.7021323247430741,3259.8690434431683,0.6760467518597387,2.467816909372232e-05,149.32932474827797,1020.8749338611531
0.04822272054906039,0.013601615894242537,0.03441189664174105,-720.9386967534023,1411.9939485189939,1390.7874400615692,21.206508457424743,0.7024085078746132,3259.8690434431683,0.6765772800371653,1.7924968386569037e-05,149.33734294444227,1020.8749338611531
0.04822272054906039,0.013601615894242537,0.03441189664174105,-720.9386967534023,1411.9939485189939,1390.7874400615692,21.206508457424743,0.7024085078746132,3259.8690434431683,0.6765772800371653,1.7924968386569037e-05,149.33734294444227,1020.8749338611531
0.053249003979985506,0.013365634331845015,0.0631133135029002,-721.9737878780192,1414.0641307682272,1390.9166725501418,23.14745821808527,0.7029617584025232,3259.8690434431674,0.6779214456630651,6.0560947324068775e-05,149.28721117156633,1020.8749338611531
0.05269593746009252,0.01113578220432911,0.05709860392242691,-721.7813417402471,1413.6792384926832,1390.9003259763122,22.77891251637117,0.7029912009512409,3259.869043443168,0.6777644923524719,4.95138825890343e-05,149.30009088949816,1020.8749338611531
0.051665362585541705,0.009990197828393537,0.01705402171463693,-721.1833398715303,1412.48323475525,1390.8718241229653,21.611410632284525,0.7029175832947976,3259.8690434431683,0.6774725421616102,4.396709018631376e-06,149.35349765140649,1020.8749338611531
0.04499771162118181,0.010744923006547653,0.04428664488478559,-720.7174321545536,1411.5514193212966,1390.7113097310066,20.84010959028992,0.7021738949892659,3259.8690434431683,0.6757893246920267,2.9725806909748794e-05,149.32335121649027,1020.8749338611531
0.04499771162118181,0.010744923006547653,0.04428664488478559,-720.7174321545536,1411.5514193212966,1390.7113097310066,20.84010959028992,0.7021738949892659,3259.8690434431683,0.6757893246920267,2.9725806909748794e-05,149.32335121649027,1020.8749338611531
0.052207189543590105,0.008014167647470058,0.0158274311846545,-721.2372991779645,1412.5911533681183,1390.884861394763,21.706291973355285,0.7030604794735142,3259.8690434431683,0.6776184048890432,3.786912867997776e-06,149.35422879144727,1020.8749338611531
0.04809515934473016,0.008738029333422312,0.031620817916320244,-720.8888762878382,1411.8943075878658,1390.7819516062737,21.112355981592145,0.7025627344438249,3259.8690434431683,0.6765416615483667,1.5130663313087366e-05,149.34066957102252,1020.8749338611531
0.04436446319234498,0.0076624713549684875,0.040044605389973086,-720.5984394605001,1411.3134339331896,1390.6959478110075,20.617486122182044,0.7022015498888289,3259.8690434431683,0.6756383838934615,2.4289861695925755e-05,149.32978497489458,1020.8749338611531
0.04302223567632679,0.006385303397369412,0.03710027913026265,-720.4373375424536,1410.9912300970966,1390.666498720646,20.324731376450735,0.7021011030416131,3259.8690434431683,0.6753292658363422,2.0841604072142336e-05,149.33387625648209,1020.8749338611531
0.04302223567632679,0.006385303397369412,0.03710027913026265,-720.4373375424536,1410.9912300970966,1390.666498720646,20.324731376450735,0.7021011030416131,3259.8690434431683,0.6753292658363422,2.0841604072142336e-05,149.33387625648209,1020.8749338611531
0.03757196415318054,0.007370685290574282,0.04464867933342152,-720.0652320011053,1410.2470190144,1390.5596252307296,19.68739378367045,0.7015626938740451,3259.8690434431683,0.674177675064228,3.0215361995616565e-05,149.32277274379527,1020.8749338611531
