beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_growth,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,sigma8_0_pred,S8_0_pred,h,omega_b,omega_c,Omega_b0,Omega_c0,Omega_r0
0.002018701811236293,0.05936311766998406,0.031307194591150486,0.6792192849219363,0.022452810308508753,0.12052798477965236,-710.516427461266,1418.8491597959287,1388.544891729951,13.017412844562315,17.28685522141539,2.1836951266031615,0.6899854965696615,3422.067031917265,0.6446284744951166,1.4872543205211637e-05,147.8766243874982,1020.8969553166003,0.8109855525662507,0.8242924761108703,0.6792192849219363,0.022452810308508753,0.12052798477965236,0.048668805891207825,0.26125696583631586,9.054033723838007e-05
0.002018701811236293,0.05936311766998406,0.031307194591150486,0.6792192849219363,0.022452810308508753,0.12052798477965236,-710.516427461266,1418.8491597959287,1388.544891729951,13.017412844562315,17.28685522141539,2.1836951266031615,0.6899854965696615,3422.067031917265,0.6446284744951166,1.4872543205211637e-05,147.8766243874982,1020.8969553166003,0.8109855525662507,0.8242924761108703,0.6792192849219363,0.022452810308508753,0.12052798477965236,0.048668805891207825,0.26125696583631586,9.054033723838007e-05
0.002018701811236293,0.05936311766998406,0.031307194591150486,0.6792192849219363,0.022452810308508753,0.12052798477965236,-710.516427461266,1418.8491597959287,1388.544891729951,13.017412844562315,17.28685522141539,2.1836951266031615,0.6899854965696615,3422.067031917265,0.6446284744951166,1.4872543205211637e-05,147.8766243874982,1020.8969553166003,0.8109855525662507,0.8242924761108703,0.6792192849219363,0.022452810308508753,0.12052798477965236,0.048668805891207825,0.26125696583631586,9.054033723838007e-05
0.002018701811236293,0.05936311766998406,0.031307194591150486,0.6792192849219363,0.022452810308508753,0.12052798477965236,-710.516427461266,1418.8491597959287,1388.544891729951,13.017412844562315,17.28685522141539,2.1836951266031615,0.6899854965696615,3422.067031917265,0.6446284744951166,1.4872543205211637e-05,147.8766243874982,1020.8969553166003,0.8109855525662507,0.8242924761108703,0.6792192849219363,0.022452810308508753,0.12052798477965236,0.048668805891207825,0.26125696583631586,9.054033723838007e-05
0.002018701811236293,0.05936311766998406,0.031307194591150486,0.6792192849219363,0.022452810308508753,0.12052798477965236,-710.516427461266,1418.8491597959287,1388.544891729951,13.017412844562315,17.28685522141539,2.1836951266031615,0.6899854965696615,3422.067031917265,0.6446284744951166,1.4872543205211637e-05,147.8766243874982,1020.8969553166003,0.8109855525662507,0.8242924761108703,0.6792192849219363,0.022452810308508753,0.12052798477965236,0.048668805891207825,0.26125696583631586,9.054033723838007e-05
-0.006157062587065576,0.045436559469676494,0.002103549809781745,0.6824907848709655,0.022498229159672166,0.1208737534013954,-711.755168610777,1418.084361248986,1388.8554123789072,12.276379928488767,16.95256894159001,5.425975972567972,0.6921342193416862,3431.4303609510357,0.6501854266192717,6.834130823381105e-08,147.7468477109352,1021.0296982097083,0.8110930213588996,0.8215715484294861,0.6824907848709655,0.022498229159672166,0.1208737534013954,0.04830084764874341,0.2595006347538534,8.967441261162138e-05
-0.006157062587065576,0.045436559469676494,0.002103549809781745,0.6824907848709655,0.022498229159672166,0.1208737534013954,-711.755168610777,1418.084361248986,1388.8554123789072,12.276379928488767,16.95256894159001,5.425975972567972,0.6921342193416862,3431.4303609510357,0.6501854266192717,6.834130823381105e-08,147.7468477109352,1021.0296982097083,0.8110930213588996,0.8215715484294861,0.6824907848709655,0.022498229159672166,0.1208737534013954,0.04830084764874341,0.2595006347538534,8.967441261162138e-05
-0.006157062587065576,0.045436559469676494,0.002103549809781745,0.6824907848709655,0.022498229159672166,0.1208737534013954,-711.755168610777,1418.084361248986,1388.8554123789072,12.276379928488767,16.95256894159001,5.425975972567972,0.6921342193416862,3431.4303609510357,0.6501854266192717,6.834130823381105e-08,147.7468477109352,1021.0296982097083,0.8110930213588996,0.8215715484294861,0.6824907848709655,0.022498229159672166,0.1208737534013954,0.04830084764874341,0.2595006347538534,8.967441261162138e-05
-0.006157062587065576,0.045436559469676494,0.002103549809781745,0.6824907848709655,0.022498229159672166,0.1208737534013954,-711.755168610777,1418.084361248986,1388.8554123789072,12.276379928488767,16.95256894159001,5.425975972567972,0.6921342193416862,3431.4303609510357,0.6501854266192717,6.834130823381105e-08,147.7468477109352,1021.0296982097083,0.8110930213588996,0.8215715484294861,0.6824907848709655,0.022498229159672166,0.1208737534013954,0.04830084764874341,0.2595006347538534,8.967441261162138e-05
-0.006157062587065576,0.045436559469676494,0.002103549809781745,0.6824907848709655,0.022498229159672166,0.1208737534013954,-711.755168610777,1418.084361248986,1388.8554123789072,12.276379928488767,16.95256894159001,5.425975972567972,0.6921342193416862,3431.4303609510357,0.6501854266192717,6.834130823381105e-08,147.7468477109352,1021.0296982097083,0.8110930213588996,0.8215715484294861,0.6824907848709655,0.022498229159672166,0.1208737534013954,0.04830084764874341,0.2595006347538534,8.967441261162138e-05
