beta0,nu2,x_ini,h,omega_b,omega_c
0.0183580399934946,0.017859690797613546,0.046547384371103756,0.6739153342440322,0.022412470142921997,0.12048880040417102
0.018941718007380166,0.02451328947789095,0.033469767777056667,0.6762596676749238,0.02242677232828055,0.12021198618246097
0.02106340132157583,0.02107039757045499,0.026804622879509306,0.676605983030351,0.02247577699563171,0.12001745459180121
0.020533822396147698,0.020003606107432764,0.0266427542264708,0.6773008873675899,0.022462423083817344,0.12021432611610496
0.017820381072043232,0.020162055218611436,0.029972894694725798,0.6797020438897542,0.022501470342349054,0.12034906535588752
0.018973361397986423,0.017602266590098472,0.024973658438370988,0.6801510046281711,0.0225504095983697,0.12051533642792933
0.020396989032107057,0.016789850402273574,0.025220069380463447,0.6793108824233165,0.022615985373163748,0.12081459718129245
0.017437440925956702,0.012389493210614597,0.021885469641964812,0.6841697731953362,0.022663667436655006,0.12046362954688933
0.016684121544088767,0.015530765872199584,0.01853627104670203,0.6837881389046422,0.022545532089767315,0.12041638569706621
0.01924763699495899,0.017112747206988795,0.021381434173494945,0.6824172034071967,0.02247401119387407,0.12042109902234623
0.01924763699495899,0.017112747206988795,0.021381434173494945,0.6824172034071967,0.02247401119387407,0.12042109902234623
0.023626349591975942,0.017190181302859157,0.022824009487615596,0.6830887549898811,0.0225211579607994,0.1199188273360887
0.023626349591975942,0.017190181302859157,0.022824009487615596,0.6830887549898811,0.0225211579607994,0.1199188273360887
0.02867482477908717,0.01477037729964364,0.03920125524691495,0.6810815863338845,0.022501515050609353,0.11968834539298365
0.02831611140849522,0.01269839581039731,0.043003735459872176,0.6785059280107663,0.022526950013293825,0.11927747970395285
0.02831611140849522,0.01269839581039731,0.043003735459872176,0.6785059280107663,0.022526950013293825,0.11927747970395285
0.027217830733839394,0.013610617044885625,0.05188537829389001,0.6819449238926055,0.022444385076915874,0.11866414857187804
0.02374348400133195,0.01757834393005249,0.07364992592239603,0.683764440426411,0.022401981185415466,0.11937896692735378
0.02374348400133195,0.01757834393005249,0.07364992592239603,0.683764440426411,0.022401981185415466,0.11937896692735378
