u_beta,u_nu,u_x,u_h,u_omega_b,u_omega_c
-0.2682310724206931,-0.20692671601451457,-2.8501256674384807,1.6984376241415715,-0.05525671697754651,0.23426472362357725
0.023241844040921777,-0.6639720889033593,-2.60040005051385,1.5558285351529577,-0.42943994818683695,0.10909184305622707
0.151828183782204,-0.8278421674660807,-2.386032103152997,1.6854757663571647,-0.7666854054403882,-0.7812661068369257
0.2074991343268373,-1.105511244128071,-2.203897326720237,2.047373849955312,-0.8793925665256499,-0.9934736721654128
0.37040971705865333,-1.0103651408622676,-1.7346052116773292,2.34713423102975,-0.5361714109787566,-0.6202386729076789
0.37040971705865333,-1.0103651408622676,-1.7346052116773292,2.34713423102975,-0.5361714109787566,-0.6202386729076789
0.37040971705865333,-1.0103651408622676,-1.7346052116773292,2.34713423102975,-0.5361714109787566,-0.6202386729076789
0.44294908989248594,-0.7568948398398234,-1.8495975994148555,2.2965168272630225,-0.656417298207915,-0.02655251162451666
0.5663611972482924,-0.3915909870565125,-2.075994256512826,2.2119133977995595,-0.7939432830621023,0.07418504618138624
0.3052531136077109,-0.737687603596692,-2.0884548166174666,1.6612773665503937,-1.0543715212536462,0.04117406926256684
0.3052531136077109,-0.737687603596692,-2.0884548166174666,1.6612773665503937,-1.0543715212536462,0.04117406926256684
0.11538955518168176,-0.9789278889789608,-1.7843041377704292,1.1383515262785482,-0.9463954567210813,-0.09847316925143978
0.11538955518168176,-0.9789278889789608,-1.7843041377704292,1.1383515262785482,-0.9463954567210813,-0.09847316925143978
-0.06220327979147319,-0.8960263916375004,-1.9567294543350298,0.9110134073967407,-0.46119931875585807,-0.5149484335005463
-0.04451718573147398,-1.1380724930417632,-2.2634965682626387,0.4074359857429686,-0.5273961419752408,-0.17336735725911018
-0.04451718573147398,-1.1380724930417632,-2.2634965682626387,0.4074359857429686,-0.5273961419752408,-0.17336735725911018
0.11543479568729406,-1.2702294541617634,-2.144340294801851,0.4779639024146699,-0.8714260560907335,-0.21288283821421988
0.5052699010748241,-1.558651966927591,-2.3397966665674472,0.6862022796518734,-0.6699719359159984,0.24871548065659882
0.37392242995853103,-1.6960294471200625,-2.3536879560120525,0.6091378885838008,-0.8883883955889013,0.5700014889450059
0.2004335587020278,-1.8031794437543798,-2.338442738760186,0.9108167489014336,-0.9354741252476524,1.154018606529981
0.6460554013982449,-1.7547731724571987,-2.1322752415914272,0.9580269848425768,-1.269376090578219,0.8005827967982057
0.5463480168714306,-1.9451204123097978,-2.203489595278789,1.2235868389249887,-1.8279928153919092,0.6581697395921202
0.6033236304458953,-1.825869762510564,-2.1669722165974825,0.7175955454080084,-2.0473627152349243,0.7855591303207188
0.6033236304458953,-1.825869762510564,-2.1669722165974825,0.7175955454080084,-2.0473627152349243,0.7855591303207188
0.813921158742384,-1.905163972197724,-1.7167400941185909,0.8575711869956353,-1.8306451400487098,0.1687960693499494
0.813921158742384,-1.905163972197724,-1.7167400941185909,0.8575711869956353,-1.8306451400487098,0.1687960693499494
0.7941625449614528,-1.9981902612790199,-1.8326928329034926,0.9244634978865356,-1.4698343737672586,0.2496290846436938
0.991116614125504,-1.9531526118348757,-1.629013111200406,0.8681838453415611,-1.078488854427092,0.041471813391391305
1.0187748996967805,-1.895170162617492,-1.9704244391840378,0.6106974383842305,-1.0833504503632603,0.056951973001808515
1.0187748996967805,-1.895170162617492,-1.9704244391840378,0.6106974383842305,-1.0833504503632603,0.056951973001808515
