u_beta,u_nu,u_x,u_h,u_omega_b,u_omega_c
-0.12389049144726555,0.012767315379179023,-2.5570146815630546,1.5819457157671781,-0.08350000966676407,-0.030920721617752046
-0.15337678243466069,0.12613507618839898,-2.324503395683546,2.1375054203454904,0.14231552575849418,0.2296825240914508
-0.25755998209709996,0.3080404628389656,-2.1338564358681382,2.388546585929661,0.14393852450146222,0.3152134598377069
-0.25755998209709996,0.3080404628389656,-2.1338564358681382,2.388546585929661,0.14393852450146222,0.3152134598377069
0.11596594963556395,0.051866538293978415,-1.516950498858835,2.127840716441296,0.23810909711090572,0.28590268006751246
0.6560971989929912,0.2595801414185641,-1.405305755115702,2.4663741491762092,0.5208739905286697,0.3859361285586391
0.6040048646074488,0.648192214970809,-1.4901959598230314,2.332715411491927,0.22590647807437614,0.07718581227826182
0.6040048646074488,0.648192214970809,-1.4901959598230314,2.332715411491927,0.22590647807437614,0.07718581227826182
0.6040048646074488,0.648192214970809,-1.4901959598230314,2.332715411491927,0.22590647807437614,0.07718581227826182
0.7299377819933666,0.4911024152098222,-1.2517358529774254,1.7113289359665798,0.3551853719152445,0.05322016111831917
0.5986341288193919,0.6811377158809693,-1.3186147543284683,1.9015791295594802,0.5477187262745857,0.18554824973985642
0.5986341288193919,0.6811377158809693,-1.3186147543284683,1.9015791295594802,0.5477187262745857,0.18554824973985642
0.39769140615508525,0.753713955331564,-1.716002663350746,1.8841742556978134,1.1270376810177942,-0.05249796953582794
0.9149428541336959,0.9165516676708765,-1.660758126463908,1.7955712478445105,0.8664386001695015,-0.15661831051000377
0.9149428541336959,0.9165516676708765,-1.660758126463908,1.7955712478445105,0.8664386001695015,-0.15661831051000377
1.0114507455490438,0.6861759444780957,-1.361655105872831,1.8033768528146947,0.6415072114784102,0.0038578213200858857
0.9826029566892596,0.7117348286613069,-1.6116293474634513,1.6916527864156583,1.0231189082374719,-0.12707128179936555
0.609919266184948,0.8006084262268998,-2.066075803239636,1.5654444249322812,1.1143590986311034,0.06052813981705482
0.609919266184948,0.8006084262268998,-2.066075803239636,1.5654444249322812,1.1143590986311034,0.06052813981705482
0.4149930460519477,0.7696016432930766,-2.1901222847735418,1.5595695352026222,1.0329909041751786,0.0604926845216129
-0.021455751030877435,0.5877959785711818,-1.8643755664429762,1.3971398011295206,1.2905275893000134,0.12854919555013467
0.5299508365297614,0.8299534099335482,-1.968899124057045,1.7156671107056414,1.056215641719244,-0.1224664140370626
0.46435655302408374,1.3113647420207681,-2.224553133623769,1.833745689351852,1.048240187834745,-0.3564346484757485
0.3927887943482277,1.4224190887928958,-2.296687730023357,1.9202414872018327,0.7068266916582824,-0.006408921387075217
0.6068077214184269,1.1797189833058215,-1.7545260203078383,2.3288700520551204,0.9078693110614173,0.05970748689590154
0.3905667739694475,1.1383612660720681,-2.1184429247918204,2.2047408622812634,1.4638067466362528,0.3049363430342492
