beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0
0.02314715282693394,0.031523571677239466,0.024583138831530474,0.668433668602581,0.022119738688948957,0.1183010248465807,-708.4281593216078,1410.8288437121582,1388.0884358510375,22.740407861120637,6.027474931057464,0.6861108968085244,3360.7760850573886,0.6350005863716504,9.162365406722197e-06,148.8891319878671,1019.9373328827669,0.04950662932827272,0.26477188851966216,9.348576589812158e-05
0.02314715282693394,0.031523571677239466,0.024583138831530474,0.668433668602581,0.022119738688948957,0.1183010248465807,-708.4281593216078,1410.8288437121582,1388.0884358510375,22.740407861120637,6.027474931057464,0.6861108968085244,3360.7760850573886,0.6350005863716504,9.162365406722197e-06,148.8891319878671,1019.9373328827669,0.04950662932827272,0.26477188851966216,9.348576589812158e-05
0.02314715282693394,0.031523571677239466,0.024583138831530474,0.668433668602581,0.022119738688948957,0.1183010248465807,-708.4281593216078,1410.8288437121582,1388.0884358510375,22.740407861120637,6.027474931057464,0.6861108968085244,3360.7760850573886,0.6350005863716504,9.162365406722197e-06,148.8891319878671,1019.9373328827669,0.04950662932827272,0.26477188851966216,9.348576589812158e-05
0.02314715282693394,0.031523571677239466,0.024583138831530474,0.668433668602581,0.022119738688948957,0.1183010248465807,-708.4281593216078,1410.8288437121582,1388.0884358510375,22.740407861120637,6.027474931057464,0.6861108968085244,3360.7760850573886,0.6350005863716504,9.162365406722197e-06,148.8891319878671,1019.9373328827669,0.04950662932827272,0.26477188851966216,9.348576589812158e-05
0.0210047423669736,0.028417595296356925,0.01265718224551361,0.6701020278568374,0.0222337030749539,0.11839861012111069,-706.0937308309319,1408.9731885929184,1388.1997616663575,20.773426926560965,3.2142730689455243,0.6871362694562653,3365.8414006162916,0.6375013617032984,2.4285078727230425e-06,148.73572552714919,1020.2100540543383,0.04951421944250019,0.2636724410441401,9.302084062135154e-05
0.014295273504672051,0.03293227837144673,0.008687511395718463,0.6710909832873562,0.02224642634025914,0.11797181276291271,-705.2623549648363,1406.650900752298,1388.389938428998,18.260962323300063,3.8738091773747003,0.6887393935559463,3355.9288553704946,0.6415346988320394,1.1444211381002595e-06,148.84150203024524,1020.2018765021967,0.049396644513095556,0.2619482162431302,9.274688169614766e-05
0.006698150356778986,0.039448017289753036,0.0019729677277568122,0.6715193535238649,0.022169653507558923,0.11842812335581908,-704.5811086960582,1405.4162994515743,1388.3087050169706,17.1075944346038,3.745917940542051,0.6881526457019671,3365.013847474776,0.639968515661096,6.020959910067795e-08,148.80562518088425,1020.0643549981579,0.04916339186827026,0.2626260367479723,9.262859074498839e-05
0.006698150356778986,0.039448017289753036,0.0019729677277568122,0.6715193535238649,0.022169653507558923,0.11842812335581908,-704.5811086960582,1405.4162994515743,1388.3087050169706,17.1075944346038,3.745917940542051,0.6881526457019671,3365.013847474776,0.639968515661096,6.020959910067795e-08,148.80562518088425,1020.0643549981579,0.04916339186827026,0.2626260367479723,9.262859074498839e-05
0.006698150356778986,0.039448017289753036,0.0019729677277568122,0.6715193535238649,0.022169653507558923,0.11842812335581908,-704.5811086960582,1405.4162994515743,1388.3087050169706,17.1075944346038,3.745917940542051,0.6881526457019671,3365.013847474776,0.639968515661096,6.020959910067795e-08,148.80562518088425,1020.0643549981579,0.04916339186827026,0.2626260367479723,9.262859074498839e-05
0.006698150356778986,0.039448017289753036,0.0019729677277568122,0.6715193535238649,0.022169653507558923,0.11842812335581908,-704.5811086960582,1405.4162994515743,1388.3087050169706,17.1075944346038,3.745917940542051,0.6881526457019671,3365.013847474776,0.639968515661096,6.020959910067795e-08,148.80562518088425,1020.0643549981579,0.04916339186827026,0.2626260367479723,9.262859074498839e-05
