beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0
0.009332865470710276,0.014150472352453078,0.106393183471369,0.677619036706515,0.022283459427728376,0.12085885699502408,-702.1272548881401,1402.885509473231,1388.3216809555888,14.563828517642069,1.3690003030492663,0.6882696748849066,3425.9341805438016,0.6402225278172514,0.00017289770410511157,147.80320034864397,1020.5361885707159,0.04853012586683744,0.26321297019044343,9.096847778936727e-05
0.009332865470710276,0.014150472352453078,0.106393183471369,0.677619036706515,0.022283459427728376,0.12085885699502408,-702.1272548881401,1402.885509473231,1388.3216809555888,14.563828517642069,1.3690003030492663,0.6882696748849066,3425.9341805438016,0.6402225278172514,0.00017289770410511157,147.80320034864397,1020.5361885707159,0.04853012586683744,0.26321297019044343,9.096847778936727e-05
0.012442073841720651,0.019749163216594173,0.07032463226546092,0.6782973958326772,0.022075631013293417,0.12029818758919128,-702.9430191452832,1401.2343378391315,1388.636840596795,12.597497242336383,4.6517004514348566,0.6906260400137508,3407.533663380285,0.6462669601774295,7.532997847678198e-05,148.30941168552155,1020.008314194094,0.04798139020371781,0.26146814449114614,9.078661526114919e-05
0.005871904981414805,0.01985642459829443,0.03819539675710369,0.674844921676735,0.022096640778591203,0.11943127165677357,-702.932316075655,1402.2903342097038,1388.4375663921237,13.852767817580014,3.5742979416061655,0.6891788561984026,3387.28282832126,0.642554939951554,2.214670654930395e-05,148.5861983729939,1019.9825206071239,0.04851972015027471,0.2622467340643233,9.171791132873099e-05
0.005871904981414805,0.01985642459829443,0.03819539675710369,0.674844921676735,0.022096640778591203,0.11943127165677357,-702.932316075655,1402.2903342097038,1388.4375663921237,13.852767817580014,3.5742979416061655,0.6891788561984026,3387.28282832126,0.642554939951554,2.214670654930395e-05,148.5861983729939,1019.9825206071239,0.04851972015027471,0.2622467340643233,9.171791132873099e-05
0.005871904981414805,0.01985642459829443,0.03819539675710369,0.674844921676735,0.022096640778591203,0.11943127165677357,-702.932316075655,1402.2903342097038,1388.4375663921237,13.852767817580014,3.5742979416061655,0.6891788561984026,3387.28282832126,0.642554939951554,2.214670654930395e-05,148.5861983729939,1019.9825206071239,0.04851972015027471,0.2622467340643233,9.171791132873099e-05
0.004335423497665052,0.02139703075457961,0.04429336913434109,0.6741204295650414,0.022340607500525127,0.11797780955973762,-703.2422477893917,1403.6057592015275,1388.708390839398,14.897368362129559,2.87873637725606,0.691154212801122,3358.326913790746,0.6476171742554102,2.9794186095498294e-05,148.69536365509074,1020.4198069970583,0.04916091990401317,0.25961235145825157,9.191515979471627e-05
0.004335423497665052,0.02139703075457961,0.04429336913434109,0.6741204295650414,0.022340607500525127,0.11797780955973762,-703.2422477893917,1403.6057592015275,1388.708390839398,14.897368362129559,2.87873637725606,0.691154212801122,3358.326913790746,0.6476171742554102,2.9794186095498294e-05,148.69536365509074,1020.4198069970583,0.04916091990401317,0.25961235145825157,9.191515979471627e-05
0.004335423497665052,0.02139703075457961,0.04429336913434109,0.6741204295650414,0.022340607500525127,0.11797780955973762,-703.2422477893917,1403.6057592015275,1388.708390839398,14.897368362129559,2.87873637725606,0.691154212801122,3358.326913790746,0.6476171742554102,2.9794186095498294e-05,148.69536365509074,1020.4198069970583,0.04916091990401317,0.25961235145825157,9.191515979471627e-05
0.002995781910178395,0.023903066789355082,0.0661240134639779,0.6732499563410642,0.022180900075169877,0.11803825620106866,-703.9878460925871,1403.6913834869688,1388.6243845000863,15.066998986882542,4.284308698205525,0.6905636047096096,3355.9507640881147,0.6460994625523876,6.658731198926098e-05,148.82350748443255,1020.0560388207206,0.04893577802294538,0.26041747107175556,9.215299541184743e-05
0.002995781910178395,0.023903066789355082,0.0661240134639779,0.6732499563410642,0.022180900075169877,0.11803825620106866,-703.9878460925871,1403.6913834869688,1388.6243845000863,15.066998986882542,4.284308698205525,0.6905636047096096,3355.9507640881147,0.6460994625523876,6.658731198926098e-05,148.82350748443255,1020.0560388207206,0.04893577802294538,0.26041747107175556,9.215299541184743e-05
0.004479112692632891,0.020923234566362775,0.034384537949084734,0.6736624249846924,0.022045601014357857,0.1188262360463015,-704.086567353522,1402.5347273066254,1388.4817451536655,14.052982152959833,5.638407400418711,0.68951636306083,3371.5761555780005,0.643417083585275,1.793988036983742e-05,148.8195307372677,1019.8111243581145,0.048577738716177994,0.2618349957220371,9.204018346567216e-05
