u_beta,u_nu,u_x,u_h,u_omega_b,u_omega_c
-2.012934577237029,-0.3938891488219544,-2.88130753808788,0.8371835139077062,-0.6903542707089144,0.0791307156381917
-2.149923391401217,-0.4629500930306318,-2.8433850628202575,0.9512257121859253,-0.8246725216676465,-0.31725287040427974
-2.149923391401217,-0.4629500930306318,-2.8433850628202575,0.9512257121859253,-0.8246725216676465,-0.31725287040427974
-2.2190630192020815,-0.3963678681891898,-2.747609230442115,1.2553139556001949,-0.5111048155318045,-0.4240439076259295
-2.2190630192020815,-0.3963678681891898,-2.747609230442115,1.2553139556001949,-0.5111048155318045,-0.4240439076259295
-2.1923319496228304,-0.21125533339411695,-2.206996446504001,1.1475268515172359,-0.6405030214617531,-0.4962468941919218
-2.447659791281319,-0.2341513299975732,-1.938819993154344,1.015147748970891,-0.8537740172004914,-0.16059049406407416
-2.1213644100999236,-0.30700485468013217,-1.6978697249016124,0.5492388512827856,-0.01729008685998734,-0.1895504385119074
-2.7412344838631295,-0.21220079794673885,-1.7822749355640175,0.7282126757876641,-0.0038241655285160374,-0.5157914331576497
-2.5050261286276543,-0.2638048402071385,-1.7272410110807634,0.6446440626512637,0.32306340947871126,-0.7770878605761
-2.497244265190875,0.08348094967083897,-1.6728157823720147,0.9521603984041487,0.4370589918132486,-0.6502406023242784
-2.6017867943057715,-0.05623568600649012,-1.8960557511046896,0.7048623948995416,-0.20282132399858943,-0.0966168387244718
-2.3396691969009096,0.059577582133649026,-1.8409581103173893,0.7595954292662752,-0.10485419374357911,-0.017859577424415365
-2.1225938692316624,0.29366659659650435,-1.4386810619114159,1.1347240444815552,-0.34076484668594736,-0.253999611229138
-2.1225938692316624,0.29366659659650435,-1.4386810619114159,1.1347240444815552,-0.34076484668594736,-0.253999611229138
-1.9323985841756413,0.20082190618911044,-1.624183069268951,0.8792647903317212,-0.12619132383472378,-0.26666105723370703
-1.969036645370865,0.39844462842011386,-1.763882368217773,1.066568352057094,0.20608736252615797,-0.2291821422351865
-1.969036645370865,0.39844462842011386,-1.763882368217773,1.066568352057094,0.20608736252615797,-0.2291821422351865
-1.7229414109793444,0.49941915779875434,-1.5228297056494222,1.2975936990213763,0.13837202510469288,-0.5998033027772218
-1.6453417263635044,0.31969471393118487,-1.6670709258854226,1.3115940246730404,0.03305788654301005,-0.6593986599158638
-1.5621030103634952,0.3448904702151787,-1.2210367344766853,1.1972901954392823,-0.10096748003609889,-0.5671609351397695
-1.74776857429553,-0.054858586224091066,-1.4579628682009558,1.2911664483320098,-0.9427059689796065,-0.2757215602318579
-1.5942759324195115,0.03129529670217425,-1.8355921328386495,0.9645429269351742,-0.5794901231822516,0.07617712771061619
-1.7640990512562074,-0.4185579221387395,-1.8824095664474916,0.9832852389383419,-0.7094795079620477,0.02041004924292869
-1.7697581562937874,-0.6047176894703328,-1.8828830000428687,0.9004559945093252,0.07387896500369273,-0.155425215387072
-1.8578327821225797,-0.3638310894583893,-1.4009950999301988,0.5038581490614816,0.7215690568681767,0.10104604653160465
-1.6689687512549152,-0.5871795419746696,-1.7885700567149767,0.1701846289689537,0.7188900282369918,0.34060622348478764
-1.6689687512549152,-0.5871795419746696,-1.7885700567149767,0.1701846289689537,0.7188900282369918,0.34060622348478764
-1.8572394930979959,-0.6850263439383711,-1.8089724440638735,0.10092463571406923,1.183139586503514,0.20276130212296184
-1.7314960973646705,-1.0329369779780633,-1.131950242690717,-0.07386958183767695,1.0816110071874543,-0.3113192933555139
-1.3628113862788307,-1.1576188410739165,-1.2789838545329286,-0.027360283581373136,1.2876151203062602,-0.08544281390643452
-0.9567055352397446,-1.271613662586097,-1.3925026549915978,0.09074398553934379,1.2086575806878632,0.30163304408342273
-0.9904250643608148,-1.163109224821063,-1.383236504474055,0.08296376580857343,0.7842103566900523,0.41352398096438714
-0.7125147956282412,-1.2291407491532478,-1.0584116573131377,0.36393317202274955,0.2818213248481264,-0.18670124077841155
-0.9376976951248058,-1.2547921387470151,-1.8659300632762652,0.8035743861498168,0.5024840717440253,-0.12586515948229804
-1.2972352766933977,-0.8793004610792172,-2.052031182580441,0.49315083119826647,0.18674647147502066,-0.42835668284326883
-1.2616911233835872,-0.883632778925599,-1.987697461429583,0.8163659460819451,0.24003235108515583,-0.4024474318123127
-1.092221588148786,-1.4429726446713644,-1.9523254102858918,0.9912708026026291,-0.04558172627607868,-0.27170042877703454
-1.092221588148786,-1.4429726446713644,-1.9523254102858918,0.9912708026026291,-0.04558172627607868,-0.27170042877703454
-1.1614857627618764,-1.4036294177837159,-1.7592068216172245,0.7660783077925075,-0.2025334165100352,-0.5423298571791813
-1.527363294024097,-1.6831337702159834,-1.9218073207044075,1.151052463981403,-0.6293207410546267,-0.8404325428895509
-1.5908910720434488,-1.7753549861225322,-1.766272696130106,0.8458540464029785,-0.8857177075169682,-0.5555331539465531
-1.622688564278369,-1.8441241842385585,-2.202663082681471,0.8291255578630154,-0.3898527019594235,-0.39167685749061154
-2.0014320284169864,-1.277262258798097,-2.5383482766047334,1.0419004810954486,-0.4880990909448165,-0.4621787084624065
-1.7009085260531285,-1.3342608996416143,-2.6296096678786265,1.277716797717157,-0.2185826553787199,-0.04622196546068924
-1.4114303570569051,-1.389609064387564,-2.7064612654720115,1.4154090022735681,0.32306954720921865,-0.07967317574169566
-1.2531254202053153,-1.222030787690608,-2.8155600631389204,1.5181719887631886,0.3004653971730854,-0.22610414185297267
-1.1608630325954366,-1.4446356305415589,-2.733095047390814,1.6421447503265685,0.7902905591257655,-0.49122628519042444
-1.1608630325954366,-1.4446356305415589,-2.733095047390814,1.6421447503265685,0.7902905591257655,-0.49122628519042444
-1.1608630325954366,-1.4446356305415589,-2.733095047390814,1.6421447503265685,0.7902905591257655,-0.49122628519042444
-1.4823368284131353,-1.4843229314252953,-2.5639750347149297,1.5285250865461713,1.0922945319523483,-0.7727959925196983
-1.4823368284131353,-1.4843229314252953,-2.5639750347149297,1.5285250865461713,1.0922945319523483,-0.7727959925196983
-1.4823368284131353,-1.4843229314252953,-2.5639750347149297,1.5285250865461713,1.0922945319523483,-0.7727959925196983
-1.3026723717410853,-1.2644114868705902,-2.168731119172866,1.2174907944622166,0.9443746353421487,-0.14811924740557358
-1.4379724585402767,-1.167221356461025,-1.8893904232064047,1.6334803734050132,0.6643647111319441,-0.6066540549404276
-1.4379724585402767,-1.167221356461025,-1.8893904232064047,1.6334803734050132,0.6643647111319441,-0.6066540549404276
-1.4379724585402767,-1.167221356461025,-1.8893904232064047,1.6334803734050132,0.6643647111319441,-0.6066540549404276
-1.4379724585402767,-1.167221356461025,-1.8893904232064047,1.6334803734050132,0.6643647111319441,-0.6066540549404276
-1.837330479497784,-1.2599944674435,-2.4215545960709344,1.6480804714185642,0.13408043231950872,0.13208916948273508
-1.507855023858845,-1.4831510254276181,-2.3964283392801695,0.49805333373518645,-0.009284085348599203,-0.18334752928061976
-1.2311475207251084,-1.2691390714785917,-2.1982144338902603,0.10258193512937591,-0.0017636127743531306,-0.38979112790377957
-1.1941473098012232,-1.4205124825431186,-2.233496196491079,0.5507817448691457,-0.415155316328885,-0.4031935838188447
-1.2027473466713803,-1.517035161696481,-2.0607075606646577,0.8429963610592313,0.12448344407318701,-0.5997593327043411
-0.7402970074463702,-1.652560840659567,-1.7061725857690453,0.5101210326895566,0.026363103012336353,-0.7712721875976751
-0.7402970074463702,-1.652560840659567,-1.7061725857690453,0.5101210326895566,0.026363103012336353,-0.7712721875976751
-0.9013098883126267,-1.5830250162910002,-1.5637388646472046,0.39895925887434136,0.1435497634923108,-0.7593081787107591
-1.1734668761971496,-1.2936884341942623,-1.4290816586242228,0.26172012579631576,-0.0980721724423328,-0.9854420592536686
-0.901295667072783,-1.0292650154331344,-1.4431676766884713,0.11975372471509879,-0.402858867642166,-0.6505280617615856
-0.901295667072783,-1.0292650154331344,-1.4431676766884713,0.11975372471509879,-0.402858867642166,-0.6505280617615856
-0.901295667072783,-1.0292650154331344,-1.4431676766884713,0.11975372471509879,-0.402858867642166,-0.6505280617615856
-0.901295667072783,-1.0292650154331344,-1.4431676766884713,0.11975372471509879,-0.402858867642166,-0.6505280617615856
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.3055769063773863,-1.2277488510846943,-1.733221201696036,-0.05492424875373081,-0.4929531580217788,-0.8607112102592627
-1.4582666276175646,-1.0029075269524945,-2.412858706586473,-0.2195351812021094,-0.2776385942167649,-0.43048904470918786
-1.4582666276175646,-1.0029075269524945,-2.412858706586473,-0.2195351812021094,-0.2776385942167649,-0.43048904470918786
-1.5765989145726782,-1.4757505385989942,-2.3668188034865127,-0.14597321233310684,-0.4451818865871867,-0.20885699033618713
-1.546179824403097,-1.5330569907698457,-2.5554005894552034,-0.07099752854633487,-0.41305716603785475,-0.3829520679198704
-1.3648837262153988,-1.5095592974892225,-2.1600038064204865,0.028799370878422742,0.08074169153382404,-0.42910598043268844
-1.9055574865174059,-1.5401802980220678,-2.4028345734121057,0.4316320115106995,0.24497963588279195,-0.818792762512686
-1.4235317693622411,-1.721781848970649,-2.306860985977426,0.6317987095273353,0.15454831059933488,-1.0689771988328314
-1.3316297807952155,-1.8811944534511325,-2.445921468590603,0.8519760109443288,-0.05156641271994247,-1.0736068871252908
-1.6519481180646611,-1.42082775579544,-1.9179917689215862,0.7213472408750805,0.08473336550768817,-1.1510777277884336
-1.6519481180646611,-1.42082775579544,-1.9179917689215862,0.7213472408750805,0.08473336550768817,-1.1510777277884336
-1.6519481180646611,-1.42082775579544,-1.9179917689215862,0.7213472408750805,0.08473336550768817,-1.1510777277884336
-0.8916688943317285,-1.4401135036113972,-1.9226179989393306,1.0427062724138296,0.5121232564797693,-1.2676899584198287
-0.7302821803130567,-1.3092339179413215,-1.9753640495434652,0.8799024077847549,0.2775443371532891,-1.4854466803262696
-0.769293226059259,-1.285315753162349,-2.44115538652803,1.0565883665208968,0.41601455574912327,-1.254288896723878
-0.7222884680478343,-0.9837783632904975,-2.157481213391237,1.194283974843849,0.9410903979561704,-1.0838846604854122
-0.6809591983405413,-1.008615025114509,-1.842961586839632,1.1772853168872752,1.1004627129492215,-0.5391898569256399
-1.0454505162786074,-0.8948611173842844,-1.2181356485590686,1.407471388539013,1.0105615615516026,-0.495777141286885
-1.0102056906762351,-0.6400080928785807,-1.1607872258074325,1.236814448332548,0.9948543259016295,-0.625794580479442
-0.5087429317865,-0.6364012973961608,-1.0624266414647572,1.0890750786835894,0.6814727844647716,-0.9938072620740539
-0.7122420197050026,-0.541702077908352,-1.0991021258850329,1.1889462650898421,1.4806357606028633,-0.7329671860272404
-0.7485559934715448,-0.6806802650111133,-1.0725933390504108,1.1415100615825624,1.035800253260641,-0.5866250398102721
-0.7485559934715448,-0.6806802650111133,-1.0725933390504108,1.1415100615825624,1.035800253260641,-0.5866250398102721
-0.7485559934715448,-0.6806802650111133,-1.0725933390504108,1.1415100615825624,1.035800253260641,-0.5866250398102721
