u_beta,u_nu,u_x,u_h,u_omega_b,u_omega_c
-2.0633105345907383,-0.27981998899067867,-2.310985944650181,1.1100904454102694,0.004209135760838978,-0.5698081535879859
-2.0927968255781333,-0.16645222818145872,-2.078474658770672,1.6656501499885816,0.23002467118609723,-0.309204907878783
-2.1969800252405727,0.015453158469107886,-1.8878276989552643,1.9166913155727523,0.23164766992906527,-0.22367397213252693
-2.1969800252405727,0.015453158469107886,-1.8878276989552643,1.9166913155727523,0.23164766992906527,-0.22367397213252693
-1.8234540935079089,-0.24072076607587928,-1.270921761945961,1.6559854460843872,0.3258182425385088,-0.25298475190272135
-1.2833228441504816,-0.03300716295129358,-1.159277018202828,1.9945188788193005,0.6085831359562728,-0.15295130341159469
-1.335415178536024,0.3556049106009514,-1.2441672229101575,1.8608601411350185,0.31361562350197925,-0.461701619691972
-1.335415178536024,0.3556049106009514,-1.2441672229101575,1.8608601411350185,0.31361562350197925,-0.461701619691972
-1.335415178536024,0.3556049106009514,-1.2441672229101575,1.8608601411350185,0.31361562350197925,-0.461701619691972
-1.2094822611501064,0.19851511083996454,-1.0057071160645514,1.2394736656096712,0.4428945173428476,-0.48566727085191463
-1.340785914324081,0.3885504115111116,-1.0725860174155943,1.4297238592025716,0.6354278717021888,-0.3533391822303774
-1.340785914324081,0.3885504115111116,-1.0725860174155943,1.4297238592025716,0.6354278717021888,-0.3533391822303774
-1.340785914324081,0.3885504115111116,-1.0725860174155943,1.4297238592025716,0.6354278717021888,-0.3533391822303774
-0.8235344663454703,0.551388123850424,-1.0173414805287564,1.3411208513492687,0.3748287908538961,-0.45745952320455324
-0.8235344663454703,0.551388123850424,-1.0173414805287564,1.3411208513492687,0.3748287908538961,-0.45745952320455324
-0.7270265749301223,0.32101240065764325,-0.7182384599376794,1.348926456319453,0.14989740216280484,-0.2969833913744636
-0.7558743637899066,0.3465712848408544,-0.9682127015282996,1.2372023899204168,0.5315090989218665,-0.42791249449391505
-1.1285580542942182,0.43544488240644724,-1.4226591573044842,1.1109940284370396,0.6227492893154979,-0.24031307287749468
-0.7488098466835234,0.45267325257417096,-1.7092220955001622,1.1770132543032295,1.0876462633864072,-0.44367939067048207
-0.9437360668165236,0.42166646964034776,-1.8332685770340682,1.1711383645735705,1.0062780689304824,-0.443714845965924
-1.3801848638993488,0.23986080491845302,-1.5075218587035026,1.0087086305004689,1.2638147540553173,-0.3756583349374022
-0.8287782763387099,0.4820182362808194,-1.6120454163175715,1.3272359400765896,1.029502806474548,-0.6266739445245995
-0.8943725598443876,0.9634295683680394,-1.8676994258842958,1.4453145187228003,1.0215273525900488,-0.8606421789632854
-0.9659403185202435,1.074483915140167,-1.9398340222838837,1.531810316572781,0.6801138564135862,-0.5106164518746121
-0.7519213914500444,0.8317838096530928,-1.3976723125683652,1.9404388814260687,0.8811564758167212,-0.44450004359163536
-0.9681623388990238,0.7904260924193394,-1.7615892170523475,1.8163096916522117,1.4370939113915564,-0.19927118745328767
-1.2621166693255281,0.7093138328250266,-1.844901490966994,1.6654227319519757,1.3778819622896377,-0.3164026945277014
-1.442168694782902,0.5276929046414843,-1.7164619153409346,2.1082549067694885,1.8209867309703922,-0.6528509568538063
-1.5237539310730293,0.6231101820257638,-1.8886856751684657,2.089972195589069,1.3846789439681868,-0.28783836168058424
-1.5263869649562058,0.5486939346697071,-2.175201581672579,2.4880997101573286,1.17306215173205,-0.09188524198181156
-1.1839042059035474,0.3196272182425267,-2.204702333043424,2.0854689925402865,1.0849249888100643,-0.38500795454351056
-1.1839042059035474,0.3196272182425267,-2.204702333043424,2.0854689925402865,1.0849249888100643,-0.38500795454351056
-1.1839042059035474,0.3196272182425267,-2.204702333043424,2.0854689925402865,1.0849249888100643,-0.38500795454351056
-1.0056945941828843,0.5491553302876255,-2.2266957453001757,1.6488704126395688,1.5339320355940933,-0.3776491634298669
-1.0056945941828843,0.5491553302876255,-2.2266957453001757,1.6488704126395688,1.5339320355940933,-0.3776491634298669
-1.0056945941828843,0.5491553302876255,-2.2266957453001757,1.6488704126395688,1.5339320355940933,-0.3776491634298669
-1.458399889187831,0.4118716103518809,-2.379448641992449,1.4186041745171778,1.0145172142869838,-0.08053500577597267
-1.3190083067702285,0.3376000484338113,-2.0590166773377963,1.4554798956756267,1.0898095228488383,-0.08829440938689051
-1.2683440714683263,0.40605114587706764,-1.9571969116161267,1.0611425941999906,1.080790340405248,0.1340870357322252
-1.2940724782388107,0.743507110981373,-2.1211061167345204,0.8416112409902318,0.6103266769543394,0.3256398509394012
-1.317009681492917,0.6861037903185196,-1.923632053775678,0.7819066950831616,0.48221762016863445,-0.24510420025010315
-1.317009681492917,0.6861037903185196,-1.923632053775678,0.7819066950831616,0.48221762016863445,-0.24510420025010315
-1.433738510301883,0.7509629731274056,-1.9157558094102316,0.8390090880041141,-0.01211053243724508,-0.18559095704041864
-1.5319967067680635,0.7474782035233001,-1.9155479332290362,0.7846433450833001,0.2224598623756412,-0.1098643440814307
-1.9059136438449658,0.7210006261244051,-1.8126052969947202,0.8943839409315048,0.3182802826331011,-0.11669475270662455
-2.03994421913127,0.5441689015811262,-2.084815703323548,1.3105712610088678,-0.22987544966634849,-0.3098001585554057
-2.03994421913127,0.5441689015811262,-2.084815703323548,1.3105712610088678,-0.22987544966634849,-0.3098001585554057
-1.763134900106132,0.6705369767938412,-1.9940188213780563,1.3521470591461442,-0.1628906082442197,-0.28626488828666885
-1.763134900106132,0.6705369767938412,-1.9940188213780563,1.3521470591461442,-0.1628906082442197,-0.28626488828666885
-1.763134900106132,0.6705369767938412,-1.9940188213780563,1.3521470591461442,-0.1628906082442197,-0.28626488828666885
-1.837350830115004,0.8427041129801577,-1.9313182317294681,0.9069961062015546,-0.6652457090959882,-0.46448915004931746
-1.837350830115004,0.8427041129801577,-1.9313182317294681,0.9069961062015546,-0.6652457090959882,-0.46448915004931746
-1.837350830115004,0.8427041129801577,-1.9313182317294681,0.9069961062015546,-0.6652457090959882,-0.46448915004931746
-1.3975161907267402,0.6758077681568022,-2.086222452821366,1.2052365198564738,-0.6640522449559999,-0.6242166065662922
-1.5710163781336033,0.8784347383012505,-1.8661051400805369,0.8352928606977037,-0.6912813432722276,-1.4463728074802304
-1.5710163781336033,0.8784347383012505,-1.8661051400805369,0.8352928606977037,-0.6912813432722276,-1.4463728074802304
-1.5710163781336033,0.8784347383012505,-1.8661051400805369,0.8352928606977037,-0.6912813432722276,-1.4463728074802304
-1.5710163781336033,0.8784347383012505,-1.8661051400805369,0.8352928606977037,-0.6912813432722276,-1.4463728074802304
