u_beta,u_nu,u_x,u_h,u_omega_b,u_omega_c
-2.1861488158086426,-0.32901201592155443,-2.88600590177737,1.0986027580202407,0.5452601331881511,0.20944808334900422
-2.7091215719772483,-0.3807699826227754,-2.709868600932033,1.3128047176066915,0.5003521326211282,-0.26217421149385484
-2.464878591745316,-0.8244053430137155,-2.5922649634545385,1.2268891944747267,0.1069601850212345,-0.3539225982863573
-2.4532703905096973,-0.811163720120776,-2.8674658190165783,1.2506667467309849,-0.2624957796207288,-0.24816267150393273
-2.673524358865262,-0.5296463532416956,-2.7813230471051034,1.2022034861745927,-0.08695701094719496,-0.5645497289671542
-2.673524358865262,-0.5296463532416956,-2.7813230471051034,1.2022034861745927,-0.08695701094719496,-0.5645497289671542
-2.673524358865262,-0.5296463532416956,-2.7813230471051034,1.2022034861745927,-0.08695701094719496,-0.5645497289671542
-2.673524358865262,-0.5296463532416956,-2.7813230471051034,1.2022034861745927,-0.08695701094719496,-0.5645497289671542
-2.3147255075730433,-0.6328521929036134,-2.5052385328493423,1.1071449495967096,-0.13614204349870535,-0.6628905188159557
-2.616401385827286,-0.6298127818475695,-2.4571901697786416,0.970782784729044,-0.24516873475784118,-0.9223976479226339
-2.9340226782319196,-0.43779626324591453,-2.4254929549227175,0.7110931180743236,-0.4929267791743499,-1.026026269991593
-3.2745366564090825,-0.1772223247313982,-2.3851505472201495,0.6198593310699301,-0.6437353918852761,-0.34891388977931426
-3.1917516900149834,-0.3122359796531707,-2.4985049439550537,0.6829295591168777,-0.4671379235388674,0.015270981819512808
-3.1917516900149834,-0.3122359796531707,-2.4985049439550537,0.6829295591168777,-0.4671379235388674,0.015270981819512808
-3.1917516900149834,-0.3122359796531707,-2.4985049439550537,0.6829295591168777,-0.4671379235388674,0.015270981819512808
-3.1917516900149834,-0.3122359796531707,-2.4985049439550537,0.6829295591168777,-0.4671379235388674,0.015270981819512808
-3.206492884443803,-0.04855695232236257,-2.4246678187997484,0.5669897958672748,-0.14130819271694678,-0.0962202219881936
-3.2244879314067982,-0.14986484733822059,-2.312924298976023,0.8951494403985467,-0.1898022135598812,-0.6069042119496072
-3.2244879314067982,-0.14986484733822059,-2.312924298976023,0.8951494403985467,-0.1898022135598812,-0.6069042119496072
-3.311900933434064,-0.260350358029277,-1.968547186007703,0.8957709892181641,-0.2123030132863602,-0.490146257640858
-2.798626207137114,-0.34027932539818145,-1.993567235126047,0.745587118125806,-0.5740037864590328,-0.520738248097106
-2.798626207137114,-0.34027932539818145,-1.993567235126047,0.745587118125806,-0.5740037864590328,-0.520738248097106
-2.798626207137114,-0.34027932539818145,-1.993567235126047,0.745587118125806,-0.5740037864590328,-0.520738248097106
-2.19081591743404,-0.06561064990388399,-1.9226365299824906,0.7327377693722009,-0.01668026182329907,-0.3511960347660052
-1.8884465685353446,0.08197501277235131,-1.6871642223434262,0.6732089986027472,-0.07267900128727056,-0.28998587208196297
-1.732067928829541,-0.162369662003353,-1.481104690685509,0.44358676399978725,0.2883157514633543,-0.29822012637770623
-1.6472853023309248,-0.2609834904025718,-1.5291763750854361,0.6996450924965977,0.5365387099349268,-0.5521436136626799
-1.4888460906348109,-0.46711549164914284,-1.8147892542185646,0.8429260933602113,0.5862289609861577,-0.5056646097357979
