beta0,nu2,x_ini,h,omega_b,omega_c
-0.012112281508976926,0.02329676944665625,0.016849385845343266,0.6792664065989902,0.02233651922388168,0.11996776990572454
-0.01705021741256845,0.026354875392339046,0.026336197798471257,0.6796213806113378,0.022340887612352856,0.11929824976610146
-0.019367113177501602,0.02458274649242447,0.026508940746639613,0.6765842033380557,0.02240697064852938,0.11928358730756976
-0.02429967094787914,0.024864889930241683,0.030052485624576863,0.6769323052000608,0.02235928386679344,0.11909948678608741
-0.02429967094787914,0.024864889930241683,0.030052485624576863,0.6769323052000608,0.02235928386679344,0.11909948678608741
-0.023904571853843058,0.024440023067444888,0.03716506897087504,0.6763541344718295,0.022336455960512192,0.11870407033314376
-0.033878553290021686,0.022050345854514108,0.020482893184267437,0.676115920752271,0.022341439968810623,0.11869899938383018
-0.03858734217536102,0.018445018584109022,0.030264040544625788,0.6768709255004983,0.02235196465345517,0.11799064885757814
-0.04207839223939119,0.020183264296091064,0.025373093430269413,0.676179185737245,0.022383898617778654,0.1179729123000869
-0.04207839223939119,0.020183264296091064,0.025373093430269413,0.676179185737245,0.022383898617778654,0.1179729123000869
-0.03258090222179273,0.021627391239983224,0.020519483223387137,0.6756178376040891,0.022433450798411955,0.11837019680517051
-0.03300124336374894,0.023837372140476713,0.018887163072884332,0.6763859951035396,0.022427639579225566,0.11839812673832412
-0.03300124336374894,0.023837372140476713,0.018887163072884332,0.6763859951035396,0.022427639579225566,0.11839812673832412
-0.03656867649848618,0.028377281479503188,0.01704396369710276,0.6761709944744764,0.022403337730969305,0.11865824749262187
-0.0492110183462385,0.02485708983795554,0.011260443160633442,0.6765243752887923,0.02247212259100752,0.11891054129528147
-0.0492110183462385,0.02485708983795554,0.011260443160633442,0.6765243752887923,0.02247212259100752,0.11891054129528147
-0.0492110183462385,0.02485708983795554,0.011260443160633442,0.6765243752887923,0.02247212259100752,0.11891054129528147
-0.06704145362894322,0.03087003946741853,0.01180311672196993,0.6772088352056478,0.02246368469310197,0.11923500762139815
-0.05870818654179753,0.029212815449730277,0.01306184599526222,0.6785194483155665,0.022453870876151416,0.1195148963182223
-0.055376345802631545,0.02514648230266361,0.00957979260881994,0.6791359203238476,0.022490708093390155,0.1196558566677855
-0.05839959029728698,0.025216359882994678,0.008828547016081718,0.6811769614694797,0.022438363369926363,0.11947063874350691
-0.05795311127909137,0.02583314877575063,0.007852585120142102,0.6806557534157885,0.022456027646756346,0.11905746845474298
-0.05423258009408689,0.027653336758958588,0.007235390897609607,0.6790185493912348,0.022404638405218343,0.11909107238364841
-0.05423258009408689,0.027653336758958588,0.007235390897609607,0.6790185493912348,0.022404638405218343,0.11909107238364841
-0.05948812528594185,0.027599501359004606,0.008880252351366753,0.680796458034869,0.02230458152104342,0.11933353293493462
-0.059455692385515284,0.02746492291494636,0.008007117380121909,0.6809457272781213,0.022237300169956623,0.11934390827705223
-0.059455692385515284,0.02746492291494636,0.008007117380121909,0.6809457272781213,0.022237300169956623,0.11934390827705223
-0.04813002923799067,0.030022932496045658,0.006273200924919385,0.6789219288597216,0.022329494414772482,0.11902991842728246
-0.043412111048728566,0.03260333050115127,0.008661958964097266,0.6766458868725767,0.02230848900912537,0.11942447104584034
-0.03772838048117055,0.03275343885457006,0.012890642409212363,0.6751178434193573,0.022303474852385752,0.11953095717448292
-0.03772838048117055,0.03275343885457006,0.012890642409212363,0.6751178434193573,0.022303474852385752,0.11953095717448292
-0.04720908996864144,0.03138885848205148,0.013348417640187729,0.6769215196415385,0.022296855846071273,0.1196536218218952
-0.04720908996864144,0.03138885848205148,0.013348417640187729,0.6769215196415385,0.022296855846071273,0.1196536218218952
-0.04720908996864144,0.03138885848205148,0.013348417640187729,0.6769215196415385,0.022296855846071273,0.1196536218218952
-0.04720908996864144,0.03138885848205148,0.013348417640187729,0.6769215196415385,0.022296855846071273,0.1196536218218952
-0.05163687046773376,0.031404759247348,0.00946793962207288,0.6778025601629288,0.022276000250972875,0.11873312748593069
-0.05163687046773376,0.031404759247348,0.00946793962207288,0.6778025601629288,0.022276000250972875,0.11873312748593069
-0.05618873736184994,0.03324047013264716,0.007780209310952644,0.6810211367083046,0.02231531063680145,0.11887475715216678
-0.05867037906127137,0.029134883892730477,0.00581397011741689,0.6816588671641189,0.022338487082583174,0.11865233943981932
-0.05867037906127137,0.029134883892730477,0.00581397011741689,0.6816588671641189,0.022338487082583174,0.11865233943981932
-0.047217147428845106,0.026127908637458484,0.006448935969399606,0.6832996309519439,0.022347315937691896,0.11871025118839518
-0.05167233380602518,0.026932561387722903,0.007902438243972791,0.6843820853061016,0.022461942803744528,0.1186613570854989
-0.06005868304235722,0.02226927264981706,0.007015803985325481,0.6841744701506153,0.022354280081583904,0.11881039890527803
-0.05401408111609945,0.026976914055399096,0.009561981706245844,0.6845228299119723,0.022355490354945013,0.11882869173554389
-0.05401408111609945,0.026976914055399096,0.009561981706245844,0.6845228299119723,0.022355490354945013,0.11882869173554389
-0.05401408111609945,0.026976914055399096,0.009561981706245844,0.6845228299119723,0.022355490354945013,0.11882869173554389
-0.0561536759794418,0.02698823495880632,0.011670605462676323,0.6824605114244914,0.022402780801966164,0.11941567620773458
-0.0561536759794418,0.02698823495880632,0.011670605462676323,0.6824605114244914,0.022402780801966164,0.11941567620773458
-0.06611554471309394,0.030242389895108888,0.008747043288618025,0.679872804815058,0.022446237513795486,0.12009264578901548
-0.06547123129087026,0.030131994094614856,0.017369331412622212,0.6788872729255371,0.022462240090094156,0.12000789566918202
-0.06547123129087026,0.030131994094614856,0.017369331412622212,0.6788872729255371,0.022462240090094156,0.12000789566918202
-0.06914253102623144,0.027192871131293286,0.017015886926982166,0.676856198540989,0.022490121283991225,0.12041363919459483
-0.05935386809238919,0.02813618426178861,0.012636084173953725,0.6783885362502141,0.022432115536268633,0.1199172851895775
-0.05935386809238919,0.02813618426178861,0.012636084173953725,0.6783885362502141,0.022432115536268633,0.1199172851895775
-0.054582373459497534,0.03183371866130406,0.010272036225400667,0.6784593363889968,0.022535850999450817,0.11979322077205333
-0.05783090127694965,0.030855134036599206,0.01246927434875538,0.6789961616464975,0.022479008282466156,0.11981496769444416
-0.05255706623707197,0.02528662540785308,0.012338090077325907,0.6809601834085356,0.022437515667774563,0.12039759192742094
-0.05255706623707197,0.02528662540785308,0.012338090077325907,0.6809601834085356,0.022437515667774563,0.12039759192742094
-0.05255706623707197,0.02528662540785308,0.012338090077325907,0.6809601834085356,0.022437515667774563,0.12039759192742094
-0.06203969063090526,0.02609332835658353,0.01084719795904236,0.6799439938274433,0.022441289884721154,0.11984164266197313
-0.06283619625847599,0.026045060925846762,0.011939185061041179,0.6792329494515295,0.02243031209707399,0.11929635214383756
-0.06987207388116924,0.028443480372933625,0.015534094482342983,0.680351107662112,0.02235608653481089,0.11926483977955316
-0.06590731074387188,0.024059088085480254,0.029976307926758223,0.6798157456224511,0.022260473294085467,0.11911068334458859
-0.06590731074387188,0.024059088085480254,0.029976307926758223,0.6798157456224511,0.022260473294085467,0.11911068334458859
-0.060533350640718485,0.021719827691249582,0.04366367863853925,0.6782777543950298,0.022304828468022064,0.11965512009818415
-0.0668813858023935,0.02140388864389761,0.04697747577875566,0.6804185304660948,0.022276667184717224,0.1194574293553448
-0.06784900495721341,0.02310074228838773,0.11201112894571802,0.6800611699862801,0.02232208265738621,0.1197652049572501
-0.06784900495721341,0.02310074228838773,0.11201112894571802,0.6800611699862801,0.02232208265738621,0.1197652049572501
-0.06944328953737545,0.018069187373924652,0.09183895759185527,0.6795901049201551,0.022310804685410916,0.12055134431307934
-0.06347636591275341,0.018076250203168703,0.08339335148309221,0.6820022448832455,0.02234454272448773,0.12047791576535456
-0.06347636591275341,0.018076250203168703,0.08339335148309221,0.6820022448832455,0.02234454272448773,0.12047791576535456
-0.06347636591275341,0.018076250203168703,0.08339335148309221,0.6820022448832455,0.02234454272448773,0.12047791576535456
-0.05663459494194002,0.017234248266641744,0.08165706012471476,0.6812074970327305,0.022357492952397275,0.12023172957926367
-0.061839362732576765,0.01725199582021095,0.08609030984554175,0.6811976483008056,0.02232276201721235,0.12020298598089174
-0.061839362732576765,0.01725199582021095,0.08609030984554175,0.6811976483008056,0.02232276201721235,0.12020298598089174
-0.061839362732576765,0.01725199582021095,0.08609030984554175,0.6811976483008056,0.02232276201721235,0.12020298598089174
-0.05979929055499323,0.020289905861909208,0.11136031941410175,0.6813937918402031,0.022320328382945287,0.1202396456041683
-0.05979929055499323,0.020289905861909208,0.11136031941410175,0.6813937918402031,0.022320328382945287,0.1202396456041683
-0.055973758258451016,0.021162249349590528,0.11027906203701374,0.6822218456102414,0.022321928663132203,0.12033830931588513
-0.05242000372740036,0.020948372440811075,0.12534596639119006,0.6820707599646273,0.022365011103814315,0.12107155053131491
-0.04730599504704239,0.027912059888001946,0.13170695549239916,0.6814724679048287,0.022351554294152726,0.12102528166667241
-0.051612031994138705,0.026034622078219775,0.10549562860113224,0.6796017499707512,0.022343549220816217,0.12092528953420609
-0.05376781895505437,0.02654604213235599,0.09266082852402308,0.6782462360667385,0.022313162128899847,0.12117342526807999
-0.05376781895505437,0.02654604213235599,0.09266082852402308,0.6782462360667385,0.022313162128899847,0.12117342526807999
-0.05376781895505437,0.02654604213235599,0.09266082852402308,0.6782462360667385,0.022313162128899847,0.12117342526807999
-0.051059068251842546,0.02728400140669457,0.08093296053230198,0.6789315716795654,0.02233582191763611,0.12116793989918163
-0.047941822180462626,0.023669935688828594,0.10321644815307073,0.6803211395501488,0.02238207567766919,0.12052009101255257
-0.046959152885970246,0.023175565454302924,0.09343438036518671,0.6824689839841868,0.022366207099687337,0.12064122268608268
-0.04961868770520123,0.019976375428609684,0.07798115782442533,0.6822897239561676,0.02232616937770856,0.12018095059668889
-0.05892448057014598,0.02362132933885381,0.060719701405443874,0.6826562786119212,0.022225456306746584,0.11988358440412694
-0.05597898837561974,0.02547880179285753,0.09161618232449618,0.6811831230540614,0.022171722766346814,0.11969469345967937
-0.05597898837561974,0.02547880179285753,0.09161618232449618,0.6811831230540614,0.022171722766346814,0.11969469345967937
-0.047389228423226945,0.022907527159513667,0.08577561566758306,0.6815480261336023,0.02213562846538954,0.11948524932446045
-0.04944065982028763,0.022687014442291847,0.10171043753897914,0.6833851835094629,0.02219703646016752,0.11964343575000233
-0.05352866520014092,0.021982115861697692,0.0780389043967762,0.682376659544393,0.022241756580387583,0.11924966505700862
-0.048109694975372985,0.01958218888494659,0.08120545032485071,0.6827935668621817,0.022268224423680087,0.11896151065431239
-0.047312055350427304,0.019891150530805778,0.0806357403128609,0.6817553072617017,0.02225135000215679,0.11921539057185468
-0.045966305483865384,0.014236405777845684,0.07459771778987034,0.6804149829586152,0.022223128195892842,0.1195295103009353
-0.04715982026570647,0.012878809362861156,0.09560315527043686,0.6815635574118787,0.022241657358396037,0.11978410878726997
-0.0559489987578862,0.011500934602175664,0.10206885207802606,0.6834111350135728,0.022308399783817604,0.120118123415909
-0.05974329344585159,0.010465706050762427,0.08610649668703792,0.6847101140912601,0.022358834578371612,0.11961281532329006
-0.05974329344585159,0.010465706050762427,0.08610649668703792,0.6847101140912601,0.022358834578371612,0.11961281532329006
-0.05974329344585159,0.010465706050762427,0.08610649668703792,0.6847101140912601,0.022358834578371612,0.11961281532329006
-0.06561113077119972,0.010761396453573437,0.12315628225474093,0.6835564324156919,0.022326362651611205,0.11903771156235313
-0.06802898271289386,0.011226122989648504,0.14154815254592445,0.6817160535616102,0.022361761874921976,0.11937876947347843
-0.0643272380835321,0.011814898682240569,0.1378288990039002,0.6821813959702914,0.02233915658167654,0.1195295003654566
-0.06387698459419662,0.01280084844689507,0.10618120637542948,0.6807066294801637,0.022315803726983233,0.11971453817238117
-0.06387698459419662,0.01280084844689507,0.10618120637542948,0.6807066294801637,0.022315803726983233,0.11971453817238117
-0.07256554921559391,0.01521880251915186,0.1119384677741213,0.6812688421483921,0.022362763261888022,0.11957963425477224
-0.06482346313670515,0.01691337401179947,0.13357023463686143,0.6798965579222073,0.022410087599962637,0.12008885351402797
-0.06094230936851297,0.01909031040385608,0.10446013352865414,0.6832630206062041,0.022418382211403593,0.12041709069114795
-0.06094230936851297,0.01909031040385608,0.10446013352865414,0.6832630206062041,0.022418382211403593,0.12041709069114795
-0.04687221734692202,0.024044399396736853,0.11552218040038154,0.6844088847460987,0.022361362184148456,0.11999427116581443
-0.046888122656602776,0.024919327051620428,0.06941349648987588,0.6841327399802248,0.022320493601748752,0.11999515335591172
-0.046888122656602776,0.024919327051620428,0.06941349648987588,0.6841327399802248,0.022320493601748752,0.11999515335591172
-0.046888122656602776,0.024919327051620428,0.06941349648987588,0.6841327399802248,0.022320493601748752,0.11999515335591172
-0.046888122656602776,0.024919327051620428,0.06941349648987588,0.6841327399802248,0.022320493601748752,0.11999515335591172
-0.046888122656602776,0.024919327051620428,0.06941349648987588,0.6841327399802248,0.022320493601748752,0.11999515335591172
-0.043548220884529316,0.03165322164331588,0.11202121823909757,0.6841661354094852,0.02231457458594598,0.11994764054211263
-0.044853710441514365,0.03227417983443466,0.16031429001019493,0.6856454564298787,0.02224501566899789,0.11972058794067165
-0.03695707113674364,0.029648179428796145,0.11281271740732687,0.6844872515329308,0.022278222118262633,0.11996516118348015
-0.03931264073698403,0.031611290227696466,0.13315559288072418,0.683951889927059,0.022265756110054713,0.12038058776937681
-0.04502318523517282,0.03047040689289289,0.14281421266406466,0.6850728585462306,0.02224333814478451,0.12010078833453271
-0.04502318523517282,0.03047040689289289,0.14281421266406466,0.6850728585462306,0.02224333814478451,0.12010078833453271
-0.050019292252810335,0.03565190154248053,0.1632888877905782,0.6846507121878899,0.022258351580634196,0.11990034791428895
-0.04111578205215054,0.03149144021324472,0.14015298016931815,0.6823671231500303,0.022246109809065762,0.11948833590817405
-0.03876623057504579,0.030783620870569274,0.1493699392307388,0.6823950758624525,0.022248169546794455,0.11929031570164303
-0.035685657436319754,0.031842961817529304,0.13573922498824006,0.681654629265735,0.022256729028375832,0.12007749326463489
-0.03839957784392965,0.033171655171228505,0.15255426992064416,0.6805080760949701,0.022211792076744518,0.12060973468181149
-0.037069022334318656,0.025646034766908788,0.13358320260679984,0.681124297085272,0.02208502884340019,0.12036397920244737
-0.04437932829305059,0.0268337371509869,0.133539750757871,0.6830055324065255,0.02211631117843213,0.12032210192862455
-0.04488626328914925,0.030624054362495056,0.12332409304000631,0.6809412287434515,0.022144113179444282,0.11993554253208628
-0.05269732786315759,0.027382813792426557,0.11329522538568366,0.683271868550599,0.02215594694542134,0.11976660816264906
-0.05269732786315759,0.027382813792426557,0.11329522538568366,0.683271868550599,0.02215594694542134,0.11976660816264906
-0.04954320647376915,0.02743245477876124,0.13918695286451377,0.6829308166883407,0.022155859089072968,0.11977751994914101
-0.05536762123588562,0.03109068488068542,0.13073142861717713,0.6860308127191967,0.022129868488658378,0.12040553359364708
-0.055206108766147254,0.02963094841518153,0.1286014810823491,0.6846597960198818,0.02211921393732162,0.12029421400436072
-0.06256592312281585,0.031218026483219384,0.12417028815008761,0.6865171001989899,0.022128445307920748,0.12034269573965402
-0.06256592312281585,0.031218026483219384,0.12417028815008761,0.6865171001989899,0.022128445307920748,0.12034269573965402
-0.06256592312281585,0.031218026483219384,0.12417028815008761,0.6865171001989899,0.022128445307920748,0.12034269573965402
-0.06163308844277673,0.028146960739698447,0.1573417874689259,0.6857249847141024,0.022132397286725825,0.12099597356699722
-0.06544526222410295,0.026239854205912575,0.1535298991110601,0.6858542292968118,0.022180862164030344,0.12063667207337295
-0.06544526222410295,0.026239854205912575,0.1535298991110601,0.6858542292968118,0.022180862164030344,0.12063667207337295
-0.06527420576656844,0.025921941538978092,0.173994351797115,0.6858638079387461,0.022229085421464647,0.12021734327198204
-0.06527420576656844,0.025921941538978092,0.173994351797115,0.6858638079387461,0.022229085421464647,0.12021734327198204
-0.07441857267378718,0.021644223146251935,0.14805500959833875,0.6861502997511522,0.022299713426354957,0.12065021125649086
-0.07441857267378718,0.021644223146251935,0.14805500959833875,0.6861502997511522,0.022299713426354957,0.12065021125649086
-0.07496760755418608,0.02057117204269309,0.09236003462200451,0.6866601586873823,0.02231603053542643,0.1212617588663337
-0.07496760755418608,0.02057117204269309,0.09236003462200451,0.6866601586873823,0.02231603053542643,0.1212617588663337
-0.06763322215548671,0.01845963894439484,0.0778393011140823,0.6877852046945864,0.02231207466753833,0.12094466265396232
-0.06819420069426747,0.01733985015960166,0.0871603190143056,0.6863816459504801,0.0222520625732225,0.1212501711288319
-0.05739559057044825,0.01688711123568681,0.12023738157534762,0.6871115855433754,0.022235711021012742,0.12087282961016155
-0.05560145630759319,0.020168272501164524,0.09407504897194871,0.6870048918435745,0.022178098044966787,0.12082941650616576
-0.04054535329577311,0.01841597192262967,0.08973697349980383,0.6854584890329078,0.02215481036605798,0.1203703008685178
-0.04054535329577311,0.01841597192262967,0.08973697349980383,0.6854584890329078,0.02215481036605798,0.1203703008685178
-0.03876138216365778,0.015792626332872754,0.09112856807962678,0.6862967596339616,0.022159994836527877,0.12044565891557273
-0.04089794655996394,0.018097650714549073,0.12318861387707786,0.6870654516120295,0.02220276777597696,0.12038927582674058
-0.04089794655996394,0.018097650714549073,0.12318861387707786,0.6870654516120295,0.02220276777597696,0.12038927582674058
-0.03137000340014424,0.0162495287694171,0.1932586399012074,0.6861004938028085,0.022281422080555575,0.12048388699675971
-0.04348788433267353,0.013656808838340452,0.17637614095664858,0.6830617849767919,0.022282980935033288,0.11991237011231363
