beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain,delta_chi2
0.0008550108765977,0.0278768309396949,0.0065850449888005,-718.4849984571441,1407.0865519264776,1390.2240908965468,16.86246102993071,0.6999086308313578,3259.8690434431683,0.6704582767542888,6.563554641268295e-07,149.35798636512754,1020.8749338611532,3,0.05327657298357735
0.0008550108765977,0.0278768309396949,0.0065850449888005,-718.4849984571441,1407.0865519264776,1390.2240908965468,16.86246102993071,0.6999086308313578,3259.8690434431683,0.6704582767542888,6.563554641268295e-07,149.35798636512754,1020.8749338611532,3,0.05327657298357735
0.0010384247128279,0.0475369416275954,0.0068305088902716,-718.4856924824189,1407.0879399770272,1390.2241767719388,16.863763205088453,0.6999086144314796,3259.8690434431683,0.6704592082891919,7.061048906542524e-07,149.3579265978553,1020.8749338611532,1,0.05466462353319912
0.0010384247128279,0.0475369416275954,0.0068305088902716,-718.4856924824189,1407.0879399770272,1390.2241767719388,16.863763205088453,0.6999086144314796,3259.8690434431683,0.6704592082891919,7.061048906542524e-07,149.3579265978553,1020.8749338611532,1,0.05466462353319912
0.001282896769318,0.0290443786549722,0.0068351640873871,-718.4861829713335,1407.0889209548563,1390.2243079692123,16.864612985643873,0.699909397507394,3259.8690434431683,0.6704607057418457,7.070659807527561e-07,149.3579254432529,1020.8749338611532,6,0.05564560136235741
0.001282896769318,0.0290443786549722,0.0068351640873871,-718.4861829713335,1407.0889209548563,1390.2243079692123,16.864612985643873,0.699909397507394,3259.8690434431683,0.6704607057418457,7.070659807527561e-07,149.3579254432529,1020.8749338611532,6,0.05564560136235741
0.001282896769318,0.0290443786549722,0.0068351640873871,-718.4861829713335,1407.0889209548563,1390.2243079692123,16.864612985643873,0.699909397507394,3259.8690434431683,0.6704607057418457,7.070659807527561e-07,149.3579254432529,1020.8749338611532,6,0.05564560136235741
0.001282896769318,0.0290443786549722,0.0068351640873871,-718.4861829713335,1407.0889209548563,1390.2243079692123,16.864612985643873,0.699909397507394,3259.8690434431683,0.6704607057418457,7.070659807527561e-07,149.3579254432529,1020.8749338611532,6,0.05564560136235741
0.001282896769318,0.0290443786549722,0.0068351640873871,-718.4861829713335,1407.0889209548563,1390.2243079692123,16.864612985643873,0.699909397507394,3259.8690434431683,0.6704607057418457,7.070659807527561e-07,149.3579254432529,1020.8749338611532,6,0.05564560136235741
0.0025742003424225,0.0472275538996482,0.0042002473040947,-718.4871940159298,1407.090943044049,1390.2255058959126,16.865437148136415,0.6999119084957833,3259.8690434431683,0.6704739226636238,2.677999060151708e-07,149.35845322218475,1020.8749338611532,2,0.05766769055503573
0.0025742003424225,0.0472275538996482,0.0042002473040947,-718.4871940159298,1407.090943044049,1390.2255058959126,16.865437148136415,0.6999119084957833,3259.8690434431683,0.6704739226636238,2.677999060151708e-07,149.35845322218475,1020.8749338611532,2,0.05766769055503573
0.0025742003424225,0.0472275538996482,0.0042002473040947,-718.4871940159298,1407.090943044049,1390.2255058959126,16.865437148136415,0.6999119084957833,3259.8690434431683,0.6704739226636238,2.677999060151708e-07,149.35845322218475,1020.8749338611532,2,0.05766769055503573
0.0025742003424225,0.0472275538996482,0.0042002473040947,-718.4871940159298,1407.090943044049,1390.2255058959126,16.865437148136415,0.6999119084957833,3259.8690434431683,0.6704739226636238,2.677999060151708e-07,149.35845322218475,1020.8749338611532,2,0.05766769055503573
0.0009808144820409,0.0533723188024204,0.0086564825733134,-718.4888698718615,1407.0942947559124,1390.2241500914097,16.870144664502682,0.6999084572918274,3259.8690434431683,0.6704589079099266,1.1333504021046851e-06,149.3574133908624,1020.8749338611532,4,0.06101940241842385
0.0026163103907917,0.0299834499425185,0.0058621860780552,-718.4892677344441,1407.0950904810777,1390.2255397886038,16.869550692473624,0.6999137509555682,3259.8690434431683,0.6704744704574389,5.204275306671698e-07,149.35814967317228,1020.8749338611532,4,0.06181512758371355
0.0043013052039255,0.0140020287543043,0.0066314471493146,-718.500351226253,1407.1172574646953,1390.2282467782495,16.889010686445474,0.6999279505527719,3259.8690434431683,0.6705052256822881,6.656204722839048e-07,149.35797523437068,1020.8749338611532,6,0.08398211120129417
0.0043013052039255,0.0140020287543043,0.0066314471493146,-718.500351226253,1407.1172574646953,1390.2282467782495,16.889010686445474,0.6999279505527719,3259.8690434431683,0.6705052256822881,6.656204722839048e-07,149.35797523437068,1020.8749338611532,6,0.08398211120129417
0.0043013052039255,0.0140020287543043,0.0066314471493146,-718.500351226253,1407.1172574646953,1390.2282467782495,16.889010686445474,0.6999279505527719,3259.8690434431683,0.6705052256822881,6.656204722839048e-07,149.35797523437068,1020.8749338611532,6,0.08398211120129417
0.0043013052039255,0.0140020287543043,0.0066314471493146,-718.500351226253,1407.1172574646953,1390.2282467782495,16.889010686445474,0.6999279505527719,3259.8690434431683,0.6705052256822881,6.656204722839048e-07,149.35797523437068,1020.8749338611532,6,0.08398211120129417
0.0043013052039255,0.0140020287543043,0.0066314471493146,-718.500351226253,1407.1172574646953,1390.2282467782495,16.889010686445474,0.6999279505527719,3259.8690434431683,0.6705052256822881,6.656204722839048e-07,149.35797523437068,1020.8749338611532,6,0.08398211120129417
0.0019059559785461,0.0453413716956007,0.0132913862671268,-718.5030153251021,1407.1225856623937,1390.2247911915183,16.897794470875223,0.6999101855535849,3259.8690434431683,0.6704660409216642,2.6706127147603858e-06,149.35556788668757,1020.8749338611532,6,0.08931030889971225
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
0.0042102311651299,0.0370592512813378,0.0087618438463246,-718.5037182381237,1407.1239914884368,1390.2281408756971,16.895850612739704,0.6999210545303961,3259.8690434431683,0.6705033510322879,1.161078921092769e-06,149.35738008782056,1020.8749338611532,3,0.09071613494279518
