beta0,nu2,x_ini,h,omega_b,omega_c
0.01729634108560252,0.010895172134928265,0.06344672309833646,0.6726497918655868,0.02223725384164201,0.11903856517243189
0.011876754843378743,0.011412396841094713,0.04967529975647334,0.6731818151719858,0.022222740683079157,0.11996191632036493
0.013453380848032109,0.011691712340230385,0.05748807118961769,0.6759557912013241,0.022244662829270616,0.11965678448841281
0.022962144775419087,0.005012450198461019,0.06626989099498093,0.6780339332334155,0.022260336007431096,0.12041414091206255
0.029555117878414344,0.007452433889513374,0.05327424916268325,0.6792146308011723,0.02223500589801542,0.12035741919789184
0.029555117878414344,0.007452433889513374,0.05327424916268325,0.6792146308011723,0.02223500589801542,0.12035741919789184
0.029555117878414344,0.007452433889513374,0.05327424916268325,0.6792146308011723,0.02223500589801542,0.12035741919789184
0.031495512876685665,0.010434869891364471,0.05361486424279706,0.677187594161672,0.022312712116565155,0.12067699575378461
0.03607096319037656,0.008553094402081286,0.04451939333455843,0.677403808413195,0.02231433931705488,0.12026264171301186
0.03467357526935591,0.005054601787641904,0.06248711585354685,0.6768847670763349,0.02227646920242316,0.12050975113354483
0.03467357526935591,0.005054601787641904,0.06248711585354685,0.6768847670763349,0.02227646920242316,0.12050975113354483
0.03467357526935591,0.005054601787641904,0.06248711585354685,0.6768847670763349,0.02227646920242316,0.12050975113354483
0.03467357526935591,0.005054601787641904,0.06248711585354685,0.6768847670763349,0.02227646920242316,0.12050975113354483
0.034115882236650255,0.005698369358175448,0.056641550733172785,0.678617404839367,0.022186294602963084,0.12081605791071826
0.034115882236650255,0.005698369358175448,0.056641550733172785,0.678617404839367,0.022186294602963084,0.12081605791071826
0.04112345752619784,0.006395174797421022,0.05152053419587904,0.6764025398174294,0.022241580169720606,0.1209861981183545
0.04112345752619784,0.006395174797421022,0.05152053419587904,0.6764025398174294,0.022241580169720606,0.1209861981183545
0.04112345752619784,0.006395174797421022,0.05152053419587904,0.6764025398174294,0.022241580169720606,0.1209861981183545
0.04112345752619784,0.006395174797421022,0.05152053419587904,0.6764025398174294,0.022241580169720606,0.1209861981183545
0.04112345752619784,0.006395174797421022,0.05152053419587904,0.6764025398174294,0.022241580169720606,0.1209861981183545
0.04072511284912655,0.0074093772716578655,0.04924880666776069,0.6775844284656558,0.02222773752658132,0.12077958838449201
0.04183831542680551,0.008262929466757097,0.058719188374349765,0.6795845629988819,0.022238480946553396,0.1204217817531274
0.04183831542680551,0.008262929466757097,0.058719188374349765,0.6795845629988819,0.022238480946553396,0.1204217817531274
0.04381409312860395,0.012654232803968133,0.045862164589806326,0.6820575339430328,0.02227485921140395,0.12064144365175705
0.04468556538293055,0.008748114189226223,0.06489951005098063,0.6781977714612828,0.022275443409464742,0.12010770967787485
0.04762460313575685,0.012403488281790356,0.07658775876955468,0.6794217086699303,0.02229056803804005,0.12030750864867504
0.04762460313575685,0.012403488281790356,0.07658775876955468,0.6794217086699303,0.02229056803804005,0.12030750864867504
0.05244320956935056,0.016703453636132622,0.07705332417602286,0.6773072813076448,0.02237549708950795,0.12023599607285529
0.05165796009284232,0.022702400463432623,0.08351260841732384,0.6802024124977841,0.022328839398319693,0.12048858814803924
0.05165796009284232,0.022702400463432623,0.08351260841732384,0.6802024124977841,0.022328839398319693,0.12048858814803924
0.05415559711883203,0.027479170462045642,0.06643238169211416,0.6814274209901444,0.022278282005765312,0.12054808668443862
0.05488621305398535,0.01973613791554429,0.08132693996192959,0.68053469260675,0.02225811760098695,0.12079778779367971
0.05776649342491225,0.023674575415247257,0.08904000198567823,0.6818394937471648,0.022300560578574213,0.12067641503577674
0.05776649342491225,0.023674575415247257,0.08904000198567823,0.6818394937471648,0.022300560578574213,0.12067641503577674
0.0608023969140749,0.026535340907507445,0.0825567745623332,0.6790410258503455,0.0223471668454222,0.12080607584694988
0.06708966029406054,0.029920949319046833,0.08674965068898605,0.6795420216090958,0.022378472411577338,0.12068718945218712
0.06957073396624151,0.02831295853088801,0.09433615773657152,0.6779298779120356,0.022372973904217185,0.12073049878356605
0.07039726947793865,0.03198950799797062,0.0911006683333803,0.6791785156180747,0.022291888821950222,0.11979848908647596
0.06872556519718112,0.03530312910583994,0.08799818955585781,0.6785642491735047,0.022355800638507894,0.11993492216212841
0.06628528117914834,0.03395716162704776,0.0903009652466864,0.6808108740822933,0.02242367655852075,0.11935790148466796
0.06628528117914834,0.03395716162704776,0.0903009652466864,0.6808108740822933,0.02242367655852075,0.11935790148466796
0.06526448654158741,0.03217492873840976,0.08332386440856177,0.6830567254737002,0.022513504966299395,0.11897876709255009
0.06220844536607751,0.03564997856672167,0.07628551828249741,0.6848197087339749,0.02251432153308367,0.11938789087257036
0.06220844536607751,0.03564997856672167,0.07628551828249741,0.6848197087339749,0.02251432153308367,0.11938789087257036
0.06382859315694288,0.03450258216100728,0.08920717460624296,0.6849256354984927,0.022477934842712804,0.11936610899865403
0.06382859315694288,0.03450258216100728,0.08920717460624296,0.6849256354984927,0.022477934842712804,0.11936610899865403
0.06939275725951916,0.03796543803001499,0.09086298711209352,0.6820291753965244,0.022433483789452254,0.12003912553765521
0.06939275725951916,0.03796543803001499,0.09086298711209352,0.6820291753965244,0.022433483789452254,0.12003912553765521
0.06757335183733136,0.043144530320841847,0.0802553104772477,0.6841504076845608,0.022357635084837298,0.11989484741703385
0.060060307380402536,0.04496849238271492,0.08580217717005675,0.6814825502857333,0.02237473927605466,0.12011002225167737
0.06352704701582962,0.03998368001326824,0.06975009631467588,0.6811383724222793,0.022346960368187983,0.12021970926030781
0.06352704701582962,0.03998368001326824,0.06975009631467588,0.6811383724222793,0.022346960368187983,0.12021970926030781
0.0613408861990703,0.0414870853435545,0.08190159818414124,0.6797479347236912,0.02230090826150694,0.12027938960726885
0.05564785448475458,0.04031851559583188,0.07181016002603693,0.6811779120463048,0.022325706916865175,0.12045047986643907
0.05293954898284083,0.04087769633146837,0.07128355665327324,0.6799898296686364,0.02237466262713739,0.1203239584866875
0.05293954898284083,0.04087769633146837,0.07128355665327324,0.6799898296686364,0.02237466262713739,0.1203239584866875
0.05293954898284083,0.04087769633146837,0.07128355665327324,0.6799898296686364,0.02237466262713739,0.1203239584866875
0.05293954898284083,0.04087769633146837,0.07128355665327324,0.6799898296686364,0.02237466262713739,0.1203239584866875
0.054392999961087075,0.045977760502052746,0.08157466074280387,0.6793672645859654,0.022405965389790027,0.11992838512030456
0.05478531785250582,0.04472292425325655,0.07848348848722407,0.6803754280931043,0.022497344405150443,0.11997222923936532
0.05537475839529082,0.04206642104812273,0.09228060250130002,0.6805450560339075,0.022550819472493742,0.11979627716504741
0.05537475839529082,0.04206642104812273,0.09228060250130002,0.6805450560339075,0.022550819472493742,0.11979627716504741
0.056710947392886527,0.04649935127847731,0.10093154102619842,0.682402862987044,0.02251146865454652,0.11979116677731409
0.055867468925619335,0.0490578052009473,0.09148296573599168,0.6795029305279972,0.02247696763697704,0.11957411930347886
0.055867468925619335,0.0490578052009473,0.09148296573599168,0.6795029305279972,0.02247696763697704,0.11957411930347886
0.054390468001772954,0.052945314176933524,0.09043650042189494,0.679429870218858,0.02242199197823825,0.11957855871746759
0.05661821218387677,0.05030342600814736,0.10923388266764487,0.6799614796865092,0.02248479188519484,0.11973698853549106
0.05899056160275746,0.05142483454384139,0.10663067578940813,0.6805871244673483,0.022447105191526574,0.12044653688400805
0.05020551193328686,0.052759655946582586,0.10692116701104926,0.6805129843749721,0.022407342656546377,0.12007505776058318
0.05020551193328686,0.052759655946582586,0.10692116701104926,0.6805129843749721,0.022407342656546377,0.12007505776058318
0.05148971912590274,0.052772859815716264,0.11939069730900255,0.6806741688413447,0.02243497724285496,0.11981029189585232
0.05400632969038585,0.0502580570050816,0.1280581296809091,0.681872552690916,0.022352639545571495,0.11977310479664748
0.05688058778725259,0.04952955033837535,0.13783948046571004,0.6801922371111782,0.022315282227795587,0.11964904489829284
0.052324653021488546,0.055452880484741465,0.13790014752971175,0.6789743560719642,0.022242639391128693,0.12024149993797106
0.052324653021488546,0.055452880484741465,0.13790014752971175,0.6789743560719642,0.022242639391128693,0.12024149993797106
0.05446791562587778,0.05683080716737955,0.14309726971204356,0.6813194780410584,0.022321452363660215,0.12066826377961036
