beta0,nu2,x_ini,h,omega_b,omega_c,logpost,chi2_total,chi2_sn,chi2_bao,chi2_prior,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,Omega_b0,Omega_c0,Omega_r0,delta_chi2
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0129311438797716,0.021865998268416,0.164280637251854,0.6842251614734098,0.0224897934218826,0.1198429332158738,-702.7809068848402,1400.7247263598038,1389.5006211549044,11.22410520489936,4.83708740987662,0.69606155877487,3406.551265456811,0.6603701211738526,0.0004109399959642,147.5867646497165,1020.9236344298556,0.0480382728758799,0.2559849003534372,8.922037469017926e-05,-0.49355629238675647
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0185111950904578,0.0473940432875398,0.1595233833637223,0.6833379023156008,0.0222453653371649,0.1196905752473943,-702.4867152992404,1400.7286940726374,1389.5508739873767,11.177820085260736,4.244736525843332,0.6961643240092469,3397.0512920786896,0.6610147203023173,0.0003883506148684,147.9373586874772,1020.3491660784474,0.0476396456275482,0.2563238006353179,8.945221602873754e-05,-0.4895885795531285
0.0244625569953687,0.0074228805720671,0.0709453062194583,0.6820285916037444,0.0224924167592567,0.1191882852948077,-702.2153293549168,1400.7287329458925,1389.4909776076674,11.237755338224812,3.701925763941335,0.6960618665239017,3390.9412060474906,0.6600568637692538,7.668765316727845e-05,148.1276071906598,1020.8736952237213,0.0483538389137151,0.2562290753026894,8.979599388846185e-05,-0.4895497062980212
0.0244625569953687,0.0074228805720671,0.0709453062194583,0.6820285916037444,0.0224924167592567,0.1191882852948077,-702.2153293549168,1400.7287329458925,1389.4909776076674,11.237755338224812,3.701925763941335,0.6960618665239017,3390.9412060474906,0.6600568637692538,7.668765316727845e-05,148.1276071906598,1020.8736952237213,0.0483538389137151,0.2562290753026894,8.979599388846185e-05,-0.4895497062980212
0.0118657908241741,0.0080043408872251,0.068493925348973,0.6799301176819044,0.0224318525349822,0.1179900191576893,-702.5560584910602,1400.7298609200664,1389.5426705628631,11.187190357203038,4.382256062053972,0.6963380303871802,3360.8026023211705,0.6610019561319909,7.146993481687638e-05,148.53671800891283,1020.6307595054404,0.0485217642824444,0.2552211810559247,9.035112545303524e-05,-0.4884217321241522
0.0118657908241741,0.0080043408872251,0.068493925348973,0.6799301176819044,0.0224318525349822,0.1179900191576893,-702.5560584910602,1400.7298609200664,1389.5426705628631,11.187190357203038,4.382256062053972,0.6963380303871802,3360.8026023211705,0.6610019561319909,7.146993481687638e-05,148.53671800891283,1020.6307595054404,0.0485217642824444,0.2552211810559247,9.035112545303524e-05,-0.4884217321241522
0.0118657908241741,0.0080043408872251,0.068493925348973,0.6799301176819044,0.0224318525349822,0.1179900191576893,-702.5560584910602,1400.7298609200664,1389.5426705628631,11.187190357203038,4.382256062053972,0.6963380303871802,3360.8026023211705,0.6610019561319909,7.146993481687638e-05,148.53671800891283,1020.6307595054404,0.0485217642824444,0.2552211810559247,9.035112545303524e-05,-0.4884217321241522
