beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag
0.016903857969476445,0.019153353380907432,0.13075724308851228,-720.9911737996323,1412.098902611454,1390.292322769761,21.80657984169291,0.7001960073783143,3259.8690434431683,0.6712253094779911,0.00026348818590802957,149.06159692395653,1020.8749338611531
0.024686856857194038,0.021908117298350113,0.11486117921988713,-720.7975540339359,1411.711663080061,1390.3698256015778,21.341837478483374,0.7004937053921317,3259.8690434431683,0.6720821067223846,0.00020275702144641953,149.12723666165974,1020.8749338611531
0.024686856857194038,0.021908117298350113,0.11486117921988713,-720.7975540339359,1411.711663080061,1390.3698256015778,21.341837478483374,0.7004937053921317,3259.8690434431683,0.6720821067223846,0.00020275702144641953,149.12723666165974,1020.8749338611531
0.02637806568616859,0.02368144975064715,0.07534056845130564,-719.846363908164,1409.8092828285173,1390.390190385282,19.419092443235368,0.700556375900241,3259.8690434431683,0.6723018999721944,8.650887998156676e-05,149.25724216171787,1020.8749338611531
0.02494688318960617,0.018028608804194327,0.05122348609676385,-719.3689172656207,1408.8543895434307,1390.3715782612562,18.48281128217437,0.7005403351516879,3259.8690434431683,0.6721029500975154,3.98092954685147e-05,149.3114674064672,1020.8749338611531
0.025153288962194622,0.020965002242993507,0.010794928179659803,-719.0606204151171,1408.2377958424236,1390.3741355985403,17.863660243883164,0.7005236806296846,3259.8690434431683,0.6721264344897406,1.761870666910425e-06,149.3566586459317,1020.8749338611531
0.025153288962194622,0.020965002242993507,0.010794928179659803,-719.0606204151171,1408.2377958424236,1390.3741355985403,17.863660243883164,0.7005236806296846,3259.8690434431683,0.6721264344897406,1.761870666910425e-06,149.3566586459317,1020.8749338611531
0.029156038171732287,0.022804844330039556,0.041290548247477576,-719.4729517345758,1409.0624584813409,1390.4269531145692,18.635505366771568,0.7007108487049281,3259.8690434431683,0.6727033045085522,2.58291184714344e-05,149.3279612088429,1020.8749338611531
0.029156038171732287,0.022804844330039556,0.041290548247477576,-719.4729517345758,1409.0624584813409,1390.4269531145692,18.635505366771568,0.7007108487049281,3259.8690434431683,0.6727033045085522,2.58291184714344e-05,149.3279612088429,1020.8749338611531
0.029156038171732287,0.022804844330039556,0.041290548247477576,-719.4729517345758,1409.0624584813409,1390.4269531145692,18.635505366771568,0.7007108487049281,3259.8690434431683,0.6727033045085522,2.58291184714344e-05,149.3279612088429,1020.8749338611531
