beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag
0.013584652778414794,0.020192299742011293,0.2222267388763018,-725.9865029274491,1422.0895608670876,1390.2699682042003,31.819592662887377,0.7000994271536736,3259.8690434431683,0.6709782337456397,0.0007490069679423979,148.56176476766746,1020.8749338611531
0.014710832835083364,0.018817411707778096,0.1908448987730044,-723.864901980887,1417.8463589739633,1390.2768885493279,27.56947042463542,0.700132405878977,3259.8690434431683,0.6710551612943997,0.0005603411039953851,148.75389070588773,1020.8749338611531
0.011431882457817035,0.020923309537711,0.18659418659485777,-723.4881746840772,1417.0929043803437,1390.2561909481883,26.836713432155477,0.700039996276419,3259.8690434431683,0.6708220551321454,0.0005362326172795715,148.77842347091888,1020.8749338611531
0.009467409881081223,0.020309748409724538,0.20065592972997764,-724.310446871183,1418.7374487545553,1390.246447905898,28.491000848657322,0.7000010521148962,3259.8690434431683,0.6707128462374828,0.0006174504774296869,148.69585072348417,1020.8749338611531
0.011882346761700205,0.025761175794026432,0.13780160629092464,-721.0976962666628,1412.3119475455148,1390.2581174373627,22.053830108152145,0.7000365855346029,3259.8690434431683,0.6708410733494706,0.00029292210685433504,149.03023528958707,1020.8749338611531
0.011882346761700205,0.025761175794026432,0.13780160629092464,-721.0976962666628,1412.3119475455148,1390.2581174373627,22.053830108152145,0.7000365855346029,3259.8690434431683,0.6708410733494706,0.00029292210685433504,149.03023528958707,1020.8749338611531
0.015582176675836628,0.02584577132580503,0.08894514948407994,-719.6844390782602,1409.4854331687097,1390.281877875328,19.20355529338167,0.7001266465431373,3259.8690434431683,0.6711044635627312,0.00012092208951670441,149.21807162412273,1020.8749338611531
0.014548066956021774,0.029519174097338396,0.030586056720764643,-718.7772810277747,1407.6711170677388,1390.2742415219545,17.396875545784177,0.7000872073419111,3259.8690434431683,0.6710169692002644,1.4155125376439043e-05,149.34183218343574,1020.8749338611531
0.00881296460109509,0.030413798611669467,0.05050630552116458,-718.8505276773406,1407.8176103668704,1390.2424331456423,17.575177221228067,0.6999724097765136,3259.8690434431683,0.6706634065921341,3.869790702594111e-05,149.31277403894387,1020.8749338611531
0.008245249737615977,0.028244027379314654,0.06888744185354728,-719.1101587230719,1408.3368724583331,1390.240161575377,18.09671088295606,0.6999665040147887,3259.8690434431683,0.6706385406891937,7.22295548745274e-05,149.2736860832406,1020.8749338611531
0.008310594420162354,0.02641454259205625,0.03651914052818074,-718.6966313565166,1407.5098177252225,1390.2403012514114,17.269516473811148,0.6999695044338209,3259.8690434431683,0.6706399131927927,2.0192384207478636e-05,149.3346474184616,1020.8749338611531
0.0091328209703627,0.029592831353098533,0.028148788072525136,-718.6453272841283,1407.4072095804459,1390.2437275275588,17.16348205288697,0.6999784478445931,3259.8690434431683,0.6706776648172038,1.1986361272126618e-05,149.34441915999415,1020.8749338611531
0.007775495714866523,0.025900502845451912,0.013559157844433078,-718.5533346509665,1407.2232243141223,1390.2382123693824,16.985011944739888,0.6999624772744726,3259.8690434431683,0.6706163745938722,2.779284183639414e-06,149.35543748755558,1020.8749338611531
0.011850118171099995,0.02386016062374416,0.02635032288296824,-718.6840074412585,1407.4845698947063,1390.2571285068989,17.227441387807353,0.7000386758493917,3259.8690434431683,0.6708281620286249,1.050203835153003e-05,149.34619155335085,1020.8749338611531
0.016849538648233717,0.025454083614145712,0.007867485837311183,-718.7364858226287,1407.5895266574466,1390.2911878302693,17.2983388271774,0.7001658916458957,3259.8690434431683,0.6712060883538807,9.363731436524707e-07,149.35764998450117,1020.8749338611531
0.021861257115239653,0.028506010277491438,0.022709845810668143,-718.9692356966942,1408.0550264055778,1390.3378349468112,17.717191458766617,0.7003200288571234,3259.8690434431683,0.6717203678550684,7.798574532354311e-06,149.34942355915157,1020.8749338611531
