beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag
0.023068698801920383,0.023573816080359973,0.16527767578109157,-722.8349156948647,1415.7863864019187,1390.3526562303305,25.43373017158831,0.7004110021186791,3259.8690434431683,0.6718939605898175,0.00042190631805688074,148.89547415086682,1020.8749338611531
0.02723460843366075,0.021356211593003837,0.14146046799095216,-721.9627215979066,1414.0419982080025,1390.4023515731096,23.639646634892962,0.7006289816866798,3259.8690434431683,0.6724416257576216,0.00030881055481445275,149.0134144875348,1020.8749338611531
0.022022488285501074,0.026326660903683893,0.09166813265472276,-719.9978874721583,1410.1123299565058,1390.339944474399,19.77238548210675,0.7003412817554704,3259.8690434431683,0.6717476405600163,0.00012851518096906357,149.20951188269882,1020.8749338611531
0.020342808368973477,0.02640947803497789,0.06567017484013336,-719.3868805698924,1408.890316151974,1390.3225885778666,18.567727574107533,0.7002769811883328,3259.8690434431683,0.6715550073411589,6.55991554314688e-05,149.28136152885844,1020.8749338611531
0.011544538566050087,0.026627371854059324,0.04793361098451365,-718.8704820691369,1407.857519150463,1390.2555730715394,17.601946078923604,0.7000263191498665,3259.8690434431683,0.6708105217019694,3.4841928522022115e-05,149.31731351129903,1020.8749338611531
0.011544538566050087,0.026627371854059324,0.04793361098451365,-718.8704820691369,1407.857519150463,1390.2555730715394,17.601946078923604,0.7000263191498665,3259.8690434431683,0.6708105217019694,3.4841928522022115e-05,149.31731351129903,1020.8749338611531
0.011543203802211957,0.026608846238460514,0.05691270784902247,-718.9853554907218,1408.0872659936329,1390.2556014806032,17.831664513029743,0.7000262740614446,3259.8690434431683,0.6708109949491234,4.9190396026182525e-05,149.3004691576046,1020.8749338611531
0.011543203802211957,0.026608846238460514,0.05691270784902247,-718.9853554907218,1408.0872659936329,1390.2556014806032,17.831664513029743,0.7000262740614446,3259.8690434431683,0.6708109949491234,4.9190396026182525e-05,149.3004691576046,1020.8749338611531
0.013500410201646492,0.02298317128817218,0.056771220267655756,-719.0286073154588,1408.1737696431069,1390.26713526994,17.906634373167094,0.7000797959334114,3259.8690434431683,0.6709405943312514,4.8944911023217874e-05,149.3007562626746,1020.8749338611531
0.016210421208236746,0.019814975283013618,0.05147919924518117,-719.0322376707487,1408.1810303536868,1390.2860732972622,17.894957056424524,0.7001682197721971,3259.8690434431683,0.6711528276732606,4.0209412849636036e-05,149.3109971882873,1020.8749338611531
0.015590366943013655,0.01443518459441349,0.057284151959183516,-719.0914175640361,1408.2993901402615,1390.2811800837517,18.018210056509925,0.7001684266420147,3259.8690434431683,0.6711008350127659,4.983782459521789e-05,149.2997121413822,1020.8749338611531
0.015132634503668375,0.0084319788975215,0.08723923862547028,-719.6287083498012,1409.3739717117917,1390.2777987271547,19.096172984636915,0.7001749699765853,3259.8690434431683,0.6710664193944862,0.00011628519599886235,149.22331318055726,1020.8749338611531
0.010269907365793883,0.009378600554558164,0.07639372915855919,-719.2811344266033,1408.678823865396,1390.2487406805158,18.43008318488033,0.7000295030039225,3259.8690434431683,0.6707380874650636,8.89637881100392e-05,149.2544267041006,1020.8749338611531
0.013161846231653868,0.00986552879525125,0.10409603211846885,-719.9988650701207,1410.1142851524307,1390.2648838534951,19.849401298935646,0.7001068333980561,3259.8690434431683,0.6709207861692545,0.0001661676675763419,149.16747753981073,1020.8749338611531
0.017885304012727324,0.0074796396675650325,0.029726280871400404,-718.865247794124,1407.8470506004373,1390.2987382113934,17.548312389044057,0.7002839271532558,3259.8690434431683,0.671301012850411,1.3369400228631285e-05,149.34276905581615,1020.8749338611531
0.017885304012727324,0.0074796396675650325,0.029726280871400404,-718.865247794124,1407.8470506004373,1390.2987382113934,17.548312389044057,0.7002839271532558,3259.8690434431683,0.671301012850411,1.3369400228631285e-05,149.34276905581615,1020.8749338611531
0.017885304012727324,0.0074796396675650325,0.029726280871400404,-718.865247794124,1407.8470506004373,1390.2987382113934,17.548312389044057,0.7002839271532558,3259.8690434431683,0.671301012850411,1.3369400228631285e-05,149.34276905581615,1020.8749338611531
0.025134544624918938,0.008142923312135853,0.04472766071195748,-719.2938542887379,1408.704263589665,1390.372534364462,18.3317292252031,0.7006434189052851,3259.8690434431683,0.6721252148636242,3.0322698011838913e-05,149.32264593151143,1020.8749338611531
